bioguide_id,cid,first_name,last_name,slug_url,top_contributors,top_industries,contributors_period_start,contributors_period_end,contributors_period,industries_period_start,industries_period_end,industries_period
G000587,N00042282,Sylvia,Garcia,https://www.opensecrets.org/members-of-congress/garcia-sylvia/summary?cid=N00042282&cycle=2024,"American Israel Public Affairs Cmte ($22,333); Service Employees International Union ($20,000); America's Credit Unions ($10,000); American Assn for Justice ($10,000); American Crystal Sugar ($10,000)","Oil & Gas ($80,000); Commercial Banks ($60,500); Lawyers/Law Firms ($57,710); Real Estate ($55,350); Building Trade Unions ($46,500)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000586,N00042114,Jesus,Garcia,https://www.opensecrets.org/members-of-congress/jesus-garcia/summary?cid=N00042114,"Service Employees International Union ($20,000); Disparti Law Group ($13,200); Latham & Watkins ($13,200); Amalgamated Transit Union ($10,050); Air Line Pilots Assn ($10,000)","Lawyers/Law Firms ($89,695); Transportation Unions ($87,300); Building Trade Unions ($40,500); Industrial Unions ($39,000); Leadership PACs ($38,501)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000603,N00054402,Brandon,Gill,https://www.opensecrets.org/members-of-congress/brandon-gill/summary?cid=N00054402&cycle=2024,"House Freedom Fund ($44,175); Delta Air Lines ($19,826); Vess Oil Corp ($14,435); Ashford Inc ($13,200); D'Souza Media ($13,200)","Retired ($295,086); Leadership PACs ($125,500); Republican/Conservative ($117,595); Securities & Investment ($79,652); Real Estate ($53,792)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000602,N00050425,Laura,Gillen,https://www.opensecrets.org/members-of-congress/laura-gillen/summary?cid=N00050425,"EMILY's List ($137,858); AmeriPAC: The Fund for a Greater America ($36,125); Swing Left ($35,511); Google Inc ($32,154); DE Shaw & Co ($30,725)","Retired ($819,230); Securities & Investment ($810,865); Lawyers/Law Firms ($461,053); Democratic/Liberal ($340,475); Real Estate ($299,959)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000555,N00027658,Kirsten,Gillibrand,https://www.opensecrets.org/members-of-congress/summary?cid=N00027658,"American Israel Public Affairs Cmte ($480,614); Corning Inc ($154,116); Davis, Polk & Wardwell ($128,529); Latham & Watkins ($73,380); Boies, Schiller & Flexner ($63,009)","Securities & Investment ($1,603,206); Lawyers/Law Firms ($1,481,179); Retired ($1,242,336); Pro-Israel ($610,771); Real Estate ($484,175)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
G000593,N00046394,Carlos,Gimenez,https://www.opensecrets.org/members-of-congress/gimenez-carlos/summary?cid=N00046394&cycle=2024,"Starkey Hearing Technologies ($26,400); American Israel Public Affairs Cmte ($24,850); AEG FUELS ($20,800); Univista Insurance ($16,200); America First Policies ($13,200)","Real Estate ($130,368); Securities & Investment ($87,281); Retired ($82,511); Air Transport ($71,801); Pro-Israel ($66,225)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000592,N00041668,Jared,Golden,https://www.opensecrets.org/members-of-congress/golden-jared/summary?cid=N00041668&cycle=2024,"American Israel Public Affairs Cmte ($565,996); AmeriPAC: The Fund for a Greater America ($35,525); Fair Shot PAC ($28,200); Jane Street Capital ($23,892); WelcomePAC ($21,500)","Retired ($1,028,046); Securities & Investment ($776,811); Pro-Israel ($633,175); Leadership PACs ($374,026); Democratic/Liberal ($347,623)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000599,N00051424,Daniel,Goldman,https://www.opensecrets.org/members-of-congress/summary?cid=N00051424,"American Israel Public Affairs Cmte ($194,350); Blackstone Group ($56,800); Hueston Hennigan Llp ($44,800); Apollo Global Management ($28,000); TA Assoc ($26,400)","Securities & Investment ($628,427); Lawyers/Law Firms ($459,451); Real Estate ($286,367); Retired ($273,388); Pro-Israel ($264,025)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000585,N00040597,Jimmy,Gomez,https://www.opensecrets.org/members-of-congress/jimmy-gomez/summary?cid=N00040597,"American Israel Public Affairs Cmte ($167,122); Capital Group ($40,000); Servenco Management ($16,500); Service Employees International Union ($15,675); Affordable Housing Management Group ($13,200)","Pro-Israel ($383,597); Leadership PACs ($181,217); Real Estate ($178,300); Securities & Investment ($119,184); Lawyers/Law Firms ($94,536)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000594,N00044592,Tony,Gonzales,https://www.opensecrets.org/members-of-congress/tony-gonzales/summary?cid=N00044592,"American Israel Public Affairs Cmte ($299,102); No Labels Problem Solvers ($214,714); Enterprise Products Partners ($26,500); Steves & Sons ($26,500); Milberger'S Landscaping & Nursery ($26,400)","Retired ($609,921); Leadership PACs ($446,800); Securities & Investment ($394,003); Human Rights ($385,833); Oil & Gas ($370,339)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000581,N00038809,Vicente,Gonzalez,https://www.opensecrets.org/members-of-congress/vicente-gonzalez/summary?cid=N00038809,"No Labels Problem Solvers ($144,850); American Israel Public Affairs Cmte ($97,750); Apollo Global Management ($18,500); America's Credit Unions ($15,000); Jobs Education & Families First ($15,000)","Securities & Investment ($232,066); Leadership PACs ($202,020); Oil & Gas ($179,450); Misc Issues ($150,850); Finance/Credit Companies ($121,168)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000589,N00042237,Lance,Gooden,https://www.opensecrets.org/members-of-congress/lance-gooden/summary?cid=N00042237,"American Israel Public Affairs Cmte ($15,000); Mt Vernon Investments ($14,200); Blackridge (Texas) ($13,200); Ewing Subaru ($13,200); Gilchrist Automotive ($13,200)","Leadership PACs ($76,000); Securities & Investment ($74,457); Real Estate ($72,790); Automotive ($71,200); Oil & Gas ($63,200)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000604,N00055218,Maggie,Goodlander,https://www.opensecrets.org/members-of-congress/maggie-goodlander/summary?cid=N00055218&cycle=2024,"American Israel Public Affairs Cmte ($63,850); Blackstone Group ($57,400); NorPAC ($51,100); Bain Capital ($43,150); Freepoint Commodities ($39,600)","Securities & Investment ($847,525); Lawyers/Law Firms ($433,147); Retired ($430,101); Education ($244,284); Non-Profit Institutions ($178,554)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000565,N00030771,Paul,Gosar,https://www.opensecrets.org/members-of-congress/gosar-paul/summary?cid=N00030771&cycle=2024,"House Freedom Fund ($55,000); Bill Luke Chrysler/Jeep/Dodge ($26,400); Lakeside Heart Vascular Center ($16,700); Goe3 ($11,535); SAFTI First ($8,300)","Retired ($87,850); Republican/Conservative ($65,725); Real Estate ($38,906); Health Professionals ($23,341); Business Services ($15,147)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000583,N00036944,Josh,Gottheimer,https://www.opensecrets.org/members-of-congress/josh-gottheimer/summary?cid=N00036944,"American Israel Public Affairs Cmte ($797,189); Blackstone Group ($167,200); Apollo Global Management ($87,600); NorPAC ($62,940); KKR & Co ($53,100)","Securities & Investment ($2,023,597); Pro-Israel ($1,130,747); Lawyers/Law Firms ($442,266); Real Estate ($426,618); Insurance ($393,142)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000359,N00009975,Lindsey,Graham,https://www.opensecrets.org/members-of-congress/graham-lindsey/summary?cid=N00009975&cycle=2024,"Republican Jewish Coalition ($103,794); Nelson, Mullins et al ($71,923); Boeing Co ($60,980); US Dept of Defense ($49,299); National Republican Senatorial Cmte ($44,601)","Retired ($28,138,704); Republican/Conservative ($3,278,565); Real Estate ($3,050,202); Health Professionals ($2,276,088); Securities & Investment ($1,811,872)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
G000386,N00001758,Chuck,Grassley,https://www.opensecrets.org/members-of-congress/chuck-grassley/summary?cid=N00001758,"National Republican Senatorial Cmte ($51,200); Cottingham & Butler ($29,775); DCI Group ($25,150); DISH Network ($24,900); American Council of Life Insurers ($23,699)","Retired ($1,663,975); Securities & Investment ($685,350); Leadership PACs ($458,500); Real Estate ($393,130); Health Professionals ($366,169)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
G000546,N00013323,Sam,Graves,https://www.opensecrets.org/members-of-congress/sam-graves/summary?cid=N00013323,"Delta Air Lines ($46,700); Transportation America ($46,200); Southwest Airlines ($36,499); Boeing Co ($34,650); American Trucking Assns ($26,800)","Air Transport ($355,999); Oil & Gas ($166,300); Railroads ($133,233); Building Materials & Equipment ($113,500); General Contractors ($109,800)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000605,N00050061,Adam,Gray,https://www.opensecrets.org/members-of-congress/adam-gray/summary?cid=N00050061,"AmeriPAC: The Fund for a Greater America ($49,400); Swing Left ($46,075); Digidems PAC ($45,400); Google Inc ($38,551); E&J Gallo Winery ($36,300)","Retired ($816,602); Democratic/Liberal ($673,117); Securities & Investment ($495,898); Leadership PACs ($330,767); Lawyers/Law Firms ($297,573)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000553,N00026686,Al,Green,https://www.opensecrets.org/members-of-congress/al-green/summary?cid=N00026686,"International Longshoremens Assn ($10,000); Machinists/Aerospace Workers Union ($10,000); National Assn of Real Estate Investment Trusts ($10,000); Asia Chemical Corp ($7,500); National Multifamily Housing Council ($7,500)","Real Estate ($65,700); Industrial Unions ($25,000); Health Professionals ($15,566); Building Trade Unions ($15,000); Transportation Unions ($13,000)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000590,N00041873,Mark,Green,https://www.opensecrets.org/members-of-congress/green-mark/summary?cid=N00041873&cycle=2024,"American Israel Public Affairs Cmte ($133,602); NorPAC ($30,817); Kemmerer Resources ($26,400); House Freedom Fund ($22,050); CoreCivic Inc ($21,800)","Retired ($212,923); Pro-Israel ($191,019); Securities & Investment ($176,186); Real Estate ($121,595); Republican/Conservative ($109,915)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000596,N00044701,Marjorie Taylor,Greene,https://www.opensecrets.org/members-of-congress/marjorie-taylor-greene/summary?cid=N00044701,"House Freedom Fund ($14,100); Jzk Inc ($13,200); Manis Farms ($13,200); Bill Luke Chrysler/Jeep/Dodge ($11,600); Majority Cmte PAC ($10,000)","Retired ($2,792,525); Republican/Conservative ($867,370); Real Estate ($113,595); Health Professionals ($83,710); Crop Production & Basic Processing ($52,027)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000568,N00032029,H. Morgan,Griffith,https://www.opensecrets.org/members-of-congress/griffith-morgan/summary?cid=N00032029&cycle=2024,"American Israel Public Affairs Cmte ($22,550); Professional Compounding Centers of America ($16,400); Richie'S Specialty Pharmacy ($13,200); House Freedom Fund ($11,600); AT&T Inc ($11,000)","Health Professionals ($196,377); Pharmaceuticals/Health Products ($89,000); Lobbyists ($73,650); Electric Utilities ($64,000); Telecom Services ($45,500)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000551,N00025284,Raul,Grijalva,https://www.opensecrets.org/members-of-congress/summary?cid=N00025284,"Global Green USA ($13,200); National Education Assn ($10,060); American Federation of State/Cnty/Munic Employees ($10,000); American Federation of Teachers ($10,000); Carpenters & Joiners Union ($10,000)","Casinos/Gambling ($117,315); Retired ($75,881); Environment ($33,074); Public Sector Unions ($30,147); Lawyers/Law Firms ($21,430)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000576,N00036409,Glenn,Grothman,https://www.opensecrets.org/members-of-congress/glenn-grothman/summary?cid=N00036409,"American Israel Public Affairs Cmte ($23,300); Sargento Foods ($16,700); Northwestern Mutual Life Insurance ($16,600); Clos De La Tech ($13,200); Uline Inc ($13,200)","Retired ($202,824); Republican/Conservative ($43,053); Real Estate ($42,361); Insurance ($40,635); Crop Production & Basic Processing ($34,230)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000591,N00042458,Michael,Guest,https://www.opensecrets.org/members-of-congress/michael-guest/summary?cid=N00042458,"Ergon Inc ($26,400); Seemann Composites ($19,800); Mid South Rehab ($14,200); Key Constructors ($13,200); Tower Loan ($13,200)","Lobbyists ($65,800); Oil & Gas ($52,250); Leadership PACs ($45,500); Health Professionals ($43,850); Lawyers/Law Firms ($37,945)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
G000558,N00029675,Brett,Guthrie,https://www.opensecrets.org/members-of-congress/brett-guthrie/summary?cid=N00029675,"DISH Network ($25,000); Eli Lilly & Co ($24,900); Novocure Inc ($20,500); Mehlman Consulting ($20,200); BGR Group ($19,500)","Pharmaceuticals/Health Products ($534,102); Health Professionals ($446,852); Lobbyists ($287,650); Health Services/HMOs ($223,999); Lawyers/Law Firms ($118,750)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H001096,N00049197,Harriet,Hageman,https://www.opensecrets.org/members-of-congress/hageman-harriet/summary?cid=N00049197&cycle=2024,"Minshall Development ($26,400); American Israel Public Affairs Cmte ($15,500); Deering Wine ($13,200); Kemmerer Resources ($13,200); Quantum Capital Group ($13,200)","Retired ($1,056,681); Casinos/Gambling ($117,128); Republican/Conservative ($101,913); Real Estate ($99,780); Human Rights ($77,496)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H000601,N00045369,Bill,Hagerty,https://www.opensecrets.org/members-of-congress/hagerty-bill/summary?cid=N00045369&cycle=2024,"Blackstone Group ($85,600); HCA Inc ($75,920); State of Tennessee ($73,025); Apollo Global Management ($71,650); Rogers Group Investments ($71,400)","Retired ($2,226,540); Securities & Investment ($2,113,264); Real Estate ($1,057,508); Lawyers/Law Firms ($702,248); Lobbyists ($446,869)",2019,2024,2019 - 2024,2019,2024,2019 - 2024
H001098,N00053795,Abraham,Hamadeh,https://www.opensecrets.org/members-of-congress/abraham-hamadeh/summary?cid=N00053795&cycle=2024,"Patriot Disposal (Arizona) ($19,802); Dj Investment Group ($19,800); W Holdings (Arizona) ($17,500); Martens Development ($16,200); BSR Real Estate Investment Trust ($13,200)","Retired ($440,078); Real Estate ($119,449); Leadership PACs ($84,600); Securities & Investment ($84,538); Republican/Conservative ($56,549)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H001090,N00040853,Josh,Harder,https://www.opensecrets.org/members-of-congress/josh-harder/summary?cid=N00040853,"Google Inc ($63,030); American Israel Public Affairs Cmte ($49,804); Bessemer Venture Partners ($47,100); Stanford University ($33,671); JStreetPAC ($30,910)","Retired ($961,903); Securities & Investment ($427,345); Lawyers/Law Firms ($337,879); Education ($242,787); Real Estate ($172,235)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H001099,N00033076,Mike,Haridopolos,https://www.opensecrets.org/members-of-congress/mike-haridopolos/summary?cid=N00033076&cycle=2024,"AAL Land Surveying Services ($32,894); Medical Assoc of Brevard ($25,266); Boniface Hiers Automotive Group ($20,200); Foundation Risk Partners ($19,800); Northboro Builders ($19,800)","Retired ($263,295); Health Professionals ($177,458); Real Estate ($141,171); Leadership PACs ($99,500); Insurance ($74,035)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H001101,N00050144,Pat,Harrigan,https://www.opensecrets.org/members-of-congress/pat-harrigan/summary?cid=N00050144,"Veterans Guardian VA Claim Consulting ($26,400); Commscope Inc ($16,500); Keith Corp ($15,700); Higgs, Fletcher & Mack ($13,700); Centurion Development Group ($13,200)","Retired ($237,372); Leadership PACs ($154,700); Real Estate ($112,947); Securities & Investment ($92,304); Republican/Conservative ($68,034)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H001052,N00029147,Andy,Harris,https://www.opensecrets.org/members-of-congress/andy-harris/summary?cid=N00029147,"House Freedom Fund ($32,850); American Israel Public Affairs Cmte ($20,588); NAI Michael Co ($18,900); Harrison Group (Maryland) ($13,200); Altria Group ($10,000)","Retired ($125,431); Health Professionals ($108,593); Real Estate ($68,091); Republican/Conservative ($67,077); Crop Production & Basic Processing ($48,200)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
H001102,N00039106,Mark,Harris,https://www.opensecrets.org/members-of-congress/mark-harris/summary?cid=N00035491,"American Israel Public Affairs Cmte ($18,250); House Freedom Fund ($14,900); Veterans Guardian VA Claim Consulting ($14,200); American Airlines ($13,200); Carolina Made ($13,200)","Retired ($155,250); Leadership PACs ($79,100); Republican/Conservative ($42,700); Real Estate ($42,150); Candidate Committees ($24,875)",2023,2024,2023 - 2024,2023,2024,2023 - 2024
