filename,first_name,last_name,title,state,party,terms,nananame,,bioguide_id
JCourtney.jpg,Joe,Courtney,Representative,Connecticut,Democratic,House: 2007-Present,"Courtney, Joe - Representative",,C001069
JCourtney1.jpg,Joe,Courtney,Representative,Connecticut,Democratic,House: 2007-Present,"Courtney, Joe - Representative",,C001069
JCourtney2.jpg,Joe,Courtney,Representative,Connecticut,Democratic,House: 2007-Present,"Courtney, Joe - Representative",,C001069
JCourtney3.jpg,Joe,Courtney,Representative,Connecticut,Democratic,House: 2007-Present,"Courtney, Joe - Representative",,C001069
JCourtney4.jpg,Joe,Courtney,Representative,Connecticut,Democratic,House: 2007-Present,"Courtney, Joe - Representative",,C001069
ACraig.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",,
ACraig1.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",,
ACraig2.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",,
ACraig3.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",,
ACraig4.jpg,Angie,Craig,Representative,Minnesota,Democratic,House: 2019-Present,"Craig, Angie - Representative",,
KCramer.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",,C001096
KCramer1.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",,C001096
KCramer2.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",,C001096
KCramer3.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",,C001096
KCramer4.jpg,Kevin,Cramer,Senator,North Dakota,Republican,Senate: 2019-Present | House: 2013-2019,"Cramer, Kevin - Senator",,C001096
ECrane.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",,
ECrane1.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",,
ECrane2.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",,
ECrane3.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",,
ECrane4.jpg,Elijah,Crane,Representative,Arizona,Republican,House: 2023-Present,"Crane, Elijah - Representative",,
JCrank.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",,C001137
JCrank1.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",,C001137
JCrank2.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",,C001137
JCrank3.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",,C001137
JCrank4.jpg,Jeff,Crank,Representative,Colorado,Republican,House: 2025-Present,"Crank, Jeff - Representative",,C001137
MCrapo.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",,
MCrapo1.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",,
MCrapo2.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",,
MCrapo3.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",,
MCrapo4.jpg,Mike,Crapo,Senator,Idaho,Republican,Senate: 1999-Present | House: 1993-1999,"Crapo, Mike - Senator",,
ECrawford.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",,C001087
ECrawford1.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",,C001087
ECrawford2.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",,C001087
ECrawford3.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",,C001087
ECrawford4.jpg,"Eric A. ""Rick""",Crawford,Representative,Arkansas,Republican,House: 2011-Present,"Crawford, Eric A. ""Rick"" - Representative",,C001087
DCrenshaw.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",,
DCrenshaw1.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",,
DCrenshaw2.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",,
DCrenshaw3.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",,
DCrenshaw4.jpg,Dan,Crenshaw,Representative,Texas,Republican,House: 2019-Present,"Crenshaw, Dan - Representative",,
JCrockett.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",,C001130
JCrockett1.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",,C001130
JCrockett2.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",,C001130
JCrockett3.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",,C001130
JCrockett4.jpg,Jasmine,Crockett,Representative,Texas,Democratic,House: 2023-Present,"Crockett, Jasmine - Representative",,C001130
JCrow.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",,C001121
JCrow1.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",,C001121
JCrow2.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",,C001121
JCrow3.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",,C001121
JCrow4.jpg,Jason,Crow,Representative,Colorado,Democratic,House: 2019-Present,"Crow, Jason - Representative",,C001121
TCruz.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",,C001098
TCruz1.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",,C001098
TCruz2.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",,C001098
TCruz3.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",,C001098
TCruz4.jpg,Ted,Cruz,Senator,Texas,Republican,Senate: 2013-Present,"Cruz, Ted - Senator",,C001098
HCuellar.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",,C001063
HCuellar1.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",,C001063
HCuellar2.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",,C001063
HCuellar3.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",,C001063
HCuellar4.jpg,Henry,Cuellar,Representative,Texas,Democratic,House: 2005-Present,"Cuellar, Henry - Representative",,C001063
JCurtis.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",,C001114
JCurtis1.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",,C001114
JCurtis2.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",,C001114
JCurtis3.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",,C001114
JCurtis4.jpg,John R.,Curtis,Senator,Utah,Republican,Senate: 2025-Present | House: 2017-2025,"Curtis, John R. - Senator",,C001114
SDaines.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",,D000618
SDaines1.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",,D000618
SDaines2.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",,D000618
SDaines3.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",,D000618
SDaines4.jpg,Steve,Daines,Senator,Montana,Republican,Senate: 2015-Present | House: 2013-2015,"Daines, Steve - Senator",,D000618
SDavids.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",,D000629
SDavids1.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",,D000629
SDavids2.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",,D000629
SDavids3.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",,D000629
SDavids4.jpg,Sharice,Davids,Representative,Kansas,Democratic,House: 2019-Present,"Davids, Sharice - Representative",,D000629
WDavidson.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",,D000626
WDavidson1.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",,D000626
WDavidson2.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",,D000626
WDavidson3.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",,D000626
WDavidson4.jpg,Warren,Davidson,Representative,Ohio,Republican,House: 2016-Present,"Davidson, Warren - Representative",,D000626
DKDavis.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",,D000096
DGDavis.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",,
DKDavis1.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",,D000096
DGDavis1.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",,
DKDavis2.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",,D000096
DGDavis2.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",,
DKDavis3.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",,D000096
DGDavis3.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",,
DKDavis4.jpg,Danny K.,Davis,Representative,Illinois,Democratic,House: 1997-Present,"Davis, Danny K. - Representative",,D000096
DGDavis4.jpg,Donald G.,Davis,Representative,North Carolina,Democratic,House: 2023-Present,"Davis, Donald G. - Representative",,
MDeLaCruz.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",,D000594
MDeLaCruz1.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",,D000594
MDeLaCruz2.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",,D000594
MDeLaCruz3.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",,D000594
MDeLaCruz4.jpg,Monica,De La Cruz,Representative,Texas,Republican,House: 2023-Present,"De La Cruz, Monica - Representative",,D000594
MDean.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",,D000631
MDean1.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",,D000631
MDean2.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",,D000631
MDean3.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",,D000631
MDean4.jpg,Madeleine,Dean,Representative,Pennsylvania,Democratic,House: 2019-Present,"Dean, Madeleine - Representative",,D000631
DDeGette.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",,D000197
DDeGette1.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",,D000197
DDeGette2.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",,D000197
DDeGette3.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",,D000197
DDeGette4.jpg,Diana,DeGette,Representative,Colorado,Democratic,House: 1997-Present,"DeGette, Diana - Representative",,D000197
RDeLauro.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",,D000216
RDeLauro1.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",,D000216
RDeLauro2.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",,D000216
RDeLauro3.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",,D000216
RDeLauro4.jpg,Rosa L.,DeLauro,Representative,Connecticut,Democratic,House: 1991-Present,"DeLauro, Rosa L. - Representative",,D000216
SDelBene.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",,D000617
SDelBene1.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",,D000617
SDelBene2.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",,D000617
SDelBene3.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",,D000617
SDelBene4.jpg,Suzan K.,DelBene,Representative,Washington,Democratic,House: 2012-Present,"DelBene, Suzan K. - Representative",,D000617
CDeluzio.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",,
CDeluzio1.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",,
CDeluzio2.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",,
CDeluzio3.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",,
CDeluzio4.jpg,Christopher R.,Deluzio,Representative,Pennsylvania,Democratic,House: 2023-Present,"Deluzio, Christopher R. - Representative",,
MDeSaulnier.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",,D000623
MDeSaulnier1.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",,D000623
MDeSaulnier2.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",,D000623
MDeSaulnier3.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",,D000623
MDeSaulnier4.jpg,Mark,DeSaulnier,Representative,California,Democratic,House: 2015-Present,"DeSaulnier, Mark - Representative",,D000623
SDesJarlais.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",,D000616
SDesJarlais1.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",,D000616
SDesJarlais2.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",,D000616
SDesJarlais3.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",,D000616
SDesJarlais4.jpg,Scott,DesJarlais,Representative,Tennessee,Republican,House: 2011-Present,"DesJarlais, Scott - Representative",,D000616
MDexter.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",,D000635
MDexter1.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",,D000635
MDexter2.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",,D000635
MDexter3.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",,D000635
MDexter4.jpg,Maxine,Dexter,Representative,Oregon,Democratic,House: 2025-Present,"Dexter, Maxine - Representative",,D000635
MDBalart.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",,D000600
MDBalart1.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",,D000600
MDBalart2.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",,D000600
MDBalart3.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",,D000600
MDBalart4.jpg,Mario,Diaz-Balart,"Representative""",Florida,Republican,House: 2003-Present,"Diaz-Balart, Mario - Representative",,D000600
DDingell.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",,D000624
DDingell1.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",,D000624
DDingell2.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",,D000624
DDingell3.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",,D000624
DDingell4.jpg,Debbie,Dingell,Representative,Michigan,Democratic,House: 2015-Present,"Dingell, Debbie - Representative",,D000624
LDoggett.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",,D000399
LDoggett1.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",,D000399
LDoggett2.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",,D000399
LDoggett3.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",,D000399
LDoggett4.jpg,Lloyd,Doggett,Representative,Texas,Democratic,House: 1995-Present,"Doggett, Lloyd - Representative",,D000399
BDonalds.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",,D000032
BDonalds1.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",,D000032
BDonalds2.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",,D000032
BDonalds3.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",,D000032
BDonalds4.jpg,Byron,Donalds,Representative,Florida,Republican,House: 2021-Present,"Donalds, Byron - Representative",,D000032
TDowning.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",,D000634
TDowning1.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",,D000634
TDowning2.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",,D000634
TDowning3.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",,D000634
TDowning4.jpg,Troy,Downing,Representative,Montana,Republican,House: 2025-Present,"Downing, Troy - Representative",,D000634
TDuckworth.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",,D000622
TDuckworth1.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",,D000622
TDuckworth2.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",,D000622
TDuckworth3.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",,D000622
TDuckworth4.jpg,Tammy,Duckworth,Senator,Illinois,Democratic,Senate: 2017-Present | House: 2013-2017,"Duckworth, Tammy - Senator",,D000622
NDunn.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",,D000628
NDunn1.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",,D000628
NDunn2.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",,D000628
NDunn3.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",,D000628
NDunn4.jpg,Neal P.,Dunn,Representative,Florida,Republican,House: 2017-Present,"Dunn, Neal P. - Representative",,D000628
RDurbin.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",,D000563
RDurbin1.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",,D000563
RDurbin2.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",,D000563
RDurbin3.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",,D000563
RDurbin4.jpg,Richard J.,Durbin,Senator,Illinois,Democratic,Senate: 1997-Present | House: 1983-1997,"Durbin, Richard J. - Senator",,D000563
CEdwards.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",,E000246
CEdwards1.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",,E000246
CEdwards2.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",,E000246
CEdwards3.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",,E000246
CEdwards4.jpg,Chuck,Edwards,Representative,North Carolina,Republican,House: 2023-Present,"Edwards, Chuck - Representative",,E000246
SElfreth.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",,E000301
SElfreth1.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",,E000301
SElfreth2.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",,E000301
SElfreth3.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",,E000301
SElfreth4.jpg,Sarah,Elfreth,Representative,Maryland,Democratic,House: 2025-Present,"Elfreth, Sarah - Representative",,E000301
JEllzey.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",,E000071
JEllzey1.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",,E000071
JEllzey2.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",,E000071
JEllzey3.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",,E000071
JEllzey4.jpg,Jake,Ellzey,Representative,Texas,Republican,House: 2021-Present,"Ellzey, Jake - Representative",,E000071
TEmmer.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",,
TEmmer1.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",,
TEmmer2.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",,
TEmmer3.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",,
TEmmer4.jpg,Tom,Emmer,Representative,Minnesota,Republican,House: 2015-Present,"Emmer, Tom - Representative",,
JErnst.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",,E000295
JErnst1.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",,E000295
JErnst2.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",,E000295
JErnst3.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",,E000295
JErnst4.jpg,Joni,Ernst,Senator,Iowa,Republican,Senate: 2015-Present,"Ernst, Joni - Senator",,E000295
VEscobar.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",,E000299
VEscobar1.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",,E000299
VEscobar2.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",,E000299
VEscobar3.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",,E000299
VEscobar4.jpg,Veronica,Escobar,Representative,Texas,Democratic,House: 2019-Present,"Escobar, Veronica - Representative",,E000299
AEspaillat.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",,E000297
AEspaillat1.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",,E000297
AEspaillat2.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",,E000297
AEspaillat3.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",,E000297
AEspaillat4.jpg,Adriano,Espaillat,Representative,New York,Democratic,House: 2017-Present,"Espaillat, Adriano - Representative",,E000297
REstes.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",,E000298
REstes1.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",,E000298
REstes2.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",,E000298
REstes3.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",,E000298
REstes4.jpg,Ron,Estes,Representative,Kansas,Republican,House: 2017-Present,"Estes, Ron - Representative",,E000298
