first_name,first_name1,last_name,last_name1,bioguide_id1,position1,state1
David,David,Kustoff,Kustoff,K000392,Representative,TN
Darin,Darin,LaHood,Lahood,L000585,Representative,IL
Darin,Darin,LaHood,Lahood,L000585,Representative,IL
Darin,Darin,LaHood,Lahood,L000585,Representative,IL
Darin,Darin,LaHood,Lahood,L000585,Representative,IL
Darin,Darin,LaHood,Lahood,L000585,Representative,IL
Nick,,LaLota,,,,
Nick,,LaLota,,,,
Nick,,LaLota,,,,
Nick,,LaLota,,,,
Nick,,LaLota,,,,
Doug,Doug,LaMalfa,Lamalfa,L000578,Representative,CA
Doug,Doug,LaMalfa,Lamalfa,L000578,Representative,CA
Doug,Doug,LaMalfa,Lamalfa,L000578,Representative,CA
Doug,Doug,LaMalfa,Lamalfa,L000578,Representative,CA
Doug,Doug,LaMalfa,Lamalfa,L000578,Representative,CA
Greg,Greg,Landsman,Landsman,L000601,Representative,OH
Greg,Greg,Landsman,Landsman,L000601,Representative,OH
Greg,Greg,Landsman,Landsman,L000601,Representative,OH
Greg,Greg,Landsman,Landsman,L000601,Representative,OH
Greg,Greg,Landsman,Landsman,L000601,Representative,OH
Nicholas A.,Nicholas,Langworthy,Langworthy,L000600,Representative,NY
Nicholas A.,Nicholas,Langworthy,Langworthy,L000600,Representative,NY
Nicholas A.,Nicholas,Langworthy,Langworthy,L000600,Representative,NY
Nicholas A.,Nicholas,Langworthy,Langworthy,L000600,Representative,NY
Nicholas A.,Nicholas,Langworthy,Langworthy,L000600,Representative,NY
James,James,Lankford,Lankford,L000575,Senator,OK
James,James,Lankford,Lankford,L000575,Senator,OK
James,James,Lankford,Lankford,L000575,Senator,OK
James,James,Lankford,Lankford,L000575,Senator,OK
James,James,Lankford,Lankford,L000575,Senator,OK
Rick,Richard,Larsen,Larsen,L000560,Representative,WA
Rick,Richard,Larsen,Larsen,L000560,Representative,WA
Rick,Richard,Larsen,Larsen,L000560,Representative,WA
Rick,Richard,Larsen,Larsen,L000560,Representative,WA
Rick,Richard,Larsen,Larsen,L000560,Representative,WA
John B.,John,Larson,Larson,L000557,Representative,CT
John B.,John,Larson,Larson,L000557,Representative,CT
John B.,John,Larson,Larson,L000557,Representative,CT
John B.,John,Larson,Larson,L000557,Representative,CT
John B.,John,Larson,Larson,L000557,Representative,CT
George,George,Latimer,Latimer,L000606,Representative,NY
George,George,Latimer,Latimer,L000606,Representative,NY
George,George,Latimer,Latimer,L000606,Representative,NY
George,George,Latimer,Latimer,L000606,Representative,NY
George,George,Latimer,Latimer,L000606,Representative,NY
Robert E.,Robert,Latta,Latta,L000566,Representative,OH
Robert E.,Robert,Latta,Latta,L000566,Representative,OH
Robert E.,Robert,Latta,Latta,L000566,Representative,OH
Robert E.,Robert,Latta,Latta,L000566,Representative,OH
Robert E.,Robert,Latta,Latta,L000566,Representative,OH
Michael,Michael,Lawler,Lawler,L000599,Representative,NY
Michael,Michael,Lawler,Lawler,L000599,Representative,NY
Michael,Michael,Lawler,Lawler,L000599,Representative,NY
Michael,Michael,Lawler,Lawler,L000599,Representative,NY
Michael,Michael,Lawler,Lawler,L000599,Representative,NY
Laurel M.,Laurel,Lee,Lee,L000597,Representative,FL
Mike,Mike,Lee,Lee,L000577,Senator,UT
Summer L.,Summer,Lee,Lee,L000602,Representative,PA
Susie,Susie,Lee,Lee,L000590,Representative,NV
Laurel M.,Laurel,Lee,Lee,L000597,Representative,FL
Mike,Mike,Lee,Lee,L000577,Senator,UT
Summer L.,Summer,Lee,Lee,L000602,Representative,PA
Susie,Susie,Lee,Lee,L000590,Representative,NV
Laurel M.,Laurel,Lee,Lee,L000597,Representative,FL
Mike,Mike,Lee,Lee,L000577,Senator,UT
Summer L.,Summer,Lee,Lee,L000602,Representative,PA
Susie,Susie,Lee,Lee,L000590,Representative,NV
Laurel M.,Laurel,Lee,Lee,L000597,Representative,FL
Mike,Mike,Lee,Lee,L000577,Senator,UT
Summer L.,Summer,Lee,Lee,L000602,Representative,PA
Susie,Susie,Lee,Lee,L000590,Representative,NV
Laurel M.,Laurel,Lee,Lee,L000597,Representative,FL
Mike,Mike,Lee,Lee,L000577,Senator,UT
Summer L.,Summer,Lee,Lee,L000602,Representative,PA
Susie,Susie,Lee,Lee,L000590,Representative,NV
Teresa,Teresa,Leger Fernandez,Leger Fernandez,L000273,Representative,NM
Teresa,Teresa,Leger Fernandez,Leger Fernandez,L000273,Representative,NM
Teresa,Teresa,Leger Fernandez,Leger Fernandez,L000273,Representative,NM
Teresa,Teresa,Leger Fernandez,Leger Fernandez,L000273,Representative,NM
Teresa,Teresa,Leger Fernandez,Leger Fernandez,L000273,Representative,NM
Julia,Julia,Letlow,Letlow,L000595,Representative,LA
Julia,Julia,Letlow,Letlow,L000595,Representative,LA
Julia,Julia,Letlow,Letlow,L000595,Representative,LA
Julia,Julia,Letlow,Letlow,L000595,Representative,LA
Julia,Julia,Letlow,Letlow,L000595,Representative,LA
Mike,Mike,Levin,Levin,L000593,Representative,CA
Mike,Mike,Levin,Levin,L000593,Representative,CA
Mike,Mike,Levin,Levin,L000593,Representative,CA
Mike,Mike,Levin,Levin,L000593,Representative,CA
Mike,Mike,Levin,Levin,L000593,Representative,CA
Sam T.,Sam,Liccardo,Liccardo,L000607,Representative,CA
Sam T.,Sam,Liccardo,Liccardo,L000607,Representative,CA
Sam T.,Sam,Liccardo,Liccardo,L000607,Representative,CA
Sam T.,Sam,Liccardo,Liccardo,L000607,Representative,CA
Sam T.,Sam,Liccardo,Liccardo,L000607,Representative,CA
Ted,Ted,Lieu,Lieu,L000582,Representative,CA
Ted,Ted,Lieu,Lieu,L000582,Representative,CA
Ted,Ted,Lieu,Lieu,L000582,Representative,CA
Ted,Ted,Lieu,Lieu,L000582,Representative,CA
Ted,Ted,Lieu,Lieu,L000582,Representative,CA
Zoe,Zoe,Lofgren,Lofgren,L000397,Representative,CA
Zoe,Zoe,Lofgren,Lofgren,L000397,Representative,CA
Zoe,Zoe,Lofgren,Lofgren,L000397,Representative,CA
Zoe,Zoe,Lofgren,Lofgren,L000397,Representative,CA
Zoe,Zoe,Lofgren,Lofgren,L000397,Representative,CA
Barry,Barry,Loudermilk,Loudermilk,L000583,Representative,GA
Barry,Barry,Loudermilk,Loudermilk,L000583,Representative,GA
Barry,Barry,Loudermilk,Loudermilk,L000583,Representative,GA
Barry,Barry,Loudermilk,Loudermilk,L000583,Representative,GA
Barry,Barry,Loudermilk,Loudermilk,L000583,Representative,GA
Frank D.,Frank,Lucas,Lucas,L000491,Representative,OK
Frank D.,Frank,Lucas,Lucas,L000491,Representative,OK
Frank D.,Frank,Lucas,Lucas,L000491,Representative,OK
Frank D.,Frank,Lucas,Lucas,L000491,Representative,OK
Frank D.,Frank,Lucas,Lucas,L000491,Representative,OK
Ben Ray,Ben,Luján,Lujan,L000570,Senator,NM
Ben Ray,Ben,Luján,Lujan,L000570,Senator,NM
Ben Ray,Ben,Luján,Lujan,L000570,Senator,NM
Ben Ray,Ben,Luján,Lujan,L000570,Senator,NM
Ben Ray,Ben,Luján,Lujan,L000570,Senator,NM
Cynthia M.,Cynthia,Lummis,Lummis,L000571,Senator,WY
Cynthia M.,Cynthia,Lummis,Lummis,L000571,Senator,WY
Cynthia M.,Cynthia,Lummis,Lummis,L000571,Senator,WY
Cynthia M.,Cynthia,Lummis,Lummis,L000571,Senator,WY
Cynthia M.,Cynthia,Lummis,Lummis,L000571,Senator,WY
Anna Paulina,Anna,Luna,Luna,L000596,Representative,FL
Anna Paulina,Anna,Luna,Luna,L000596,Representative,FL
Anna Paulina,Anna,Luna,Luna,L000596,Representative,FL
Anna Paulina,Anna,Luna,Luna,L000596,Representative,FL
Anna Paulina,Anna,Luna,Luna,L000596,Representative,FL
Morgan,Morgan,Luttrell,Luttrell,L000603,Representative,TX
Morgan,Morgan,Luttrell,Luttrell,L000603,Representative,TX
Morgan,Morgan,Luttrell,Luttrell,L000603,Representative,TX
Morgan,Morgan,Luttrell,Luttrell,L000603,Representative,TX
Morgan,Morgan,Luttrell,Luttrell,L000603,Representative,TX
Stephen F.,Stephen,Lynch,Lynch,L000562,Representative,MA
Stephen F.,Stephen,Lynch,Lynch,L000562,Representative,MA
Stephen F.,Stephen,Lynch,Lynch,L000562,Representative,MA
Stephen F.,Stephen,Lynch,Lynch,L000562,Representative,MA
Stephen F.,Stephen,Lynch,Lynch,L000562,Representative,MA
Nancy,Nancy,Mace,Mace,M000194,Representative,SC
Nancy,Nancy,Mace,Mace,M000194,Representative,SC
Nancy,Nancy,Mace,Mace,M000194,Representative,SC
Nancy,Nancy,Mace,Mace,M000194,Representative,SC
Nancy,Nancy,Mace,Mace,M000194,Representative,SC
Ryan,Ryan,Mackenzie,Mackenzie,M001230,Representative,PA
Ryan,Ryan,Mackenzie,Mackenzie,M001230,Representative,PA
Ryan,Ryan,Mackenzie,Mackenzie,M001230,Representative,PA
Ryan,Ryan,Mackenzie,Mackenzie,M001230,Representative,PA
Ryan,Ryan,Mackenzie,Mackenzie,M001230,Representative,PA
Seth,Seth,Magaziner,Magaziner,M001223,Representative,RI
Seth,Seth,Magaziner,Magaziner,M001223,Representative,RI
Seth,Seth,Magaziner,Magaziner,M001223,Representative,RI
Seth,Seth,Magaziner,Magaziner,M001223,Representative,RI
Seth,Seth,Magaziner,Magaziner,M001223,Representative,RI
Nicole,Nicole,Malliotakis,Malliotakis,M000317,Representative,NY
Nicole,Nicole,Malliotakis,Malliotakis,M000317,Representative,NY
Nicole,Nicole,Malliotakis,Malliotakis,M000317,Representative,NY
Nicole,Nicole,Malliotakis,Malliotakis,M000317,Representative,NY
Nicole,Nicole,Malliotakis,Malliotakis,M000317,Representative,NY
Celeste,Celeste,Maloy,Maloy,M001228,Representative,UT
Celeste,Celeste,Maloy,Maloy,M001228,Representative,UT
Celeste,Celeste,Maloy,Maloy,M001228,Representative,UT
Celeste,Celeste,Maloy,Maloy,M001228,Representative,UT
Celeste,Celeste,Maloy,Maloy,M001228,Representative,UT
Tracey,Tracey,Mann,Mann,M000871,Representative,KS
Tracey,Tracey,Mann,Mann,M000871,Representative,KS
Tracey,Tracey,Mann,Mann,M000871,Representative,KS
Tracey,Tracey,Mann,Mann,M000871,Representative,KS
Tracey,Tracey,Mann,Mann,M000871,Representative,KS
John W.,John,Mannion,Mannion,M001231,Representative,NY
John W.,John,Mannion,Mannion,M001231,Representative,NY
John W.,John,Mannion,Mannion,M001231,Representative,NY
John W.,John,Mannion,Mannion,M001231,Representative,NY
John W.,John,Mannion,Mannion,M001231,Representative,NY
Edward J.,Edward,Markey,Markey,M000133,Senator,MA
Edward J.,Edward,Markey,Markey,M000133,Senator,MA
Edward J.,Edward,Markey,Markey,M000133,Senator,MA
Edward J.,Edward,Markey,Markey,M000133,Senator,MA
Edward J.,Edward,Markey,Markey,M000133,Senator,MA
Roger,Roger,Marshall,Marshall,M001198,Senator,KS
Roger,Roger,Marshall,Marshall,M001198,Senator,KS
Roger,Roger,Marshall,Marshall,M001198,Senator,KS
Roger,Roger,Marshall,Marshall,M001198,Senator,KS
Roger,Roger,Marshall,Marshall,M001198,Senator,KS
Thomas,Thomas,Massie,Massie,M001184,Representative,KY
Thomas,Thomas,Massie,Massie,M001184,Representative,KY
Thomas,Thomas,Massie,Massie,M001184,Representative,KY
Thomas,Thomas,Massie,Massie,M001184,Representative,KY
Thomas,Thomas,Massie,Massie,M001184,Representative,KY
Brian J.,Brian,Mast,Mast,M001199,Representative,FL
Brian J.,Brian,Mast,Mast,M001199,Representative,FL
Brian J.,Brian,Mast,Mast,M001199,Representative,FL
Brian J.,Brian,Mast,Mast,M001199,Representative,FL
Brian J.,Brian,Mast,Mast,M001199,Representative,FL
Doris O.,Doris,Matsui,Matsui,M001163,Representative,CA
Doris O.,Doris,Matsui,Matsui,M001163,Representative,CA
Doris O.,Doris,Matsui,Matsui,M001163,Representative,CA
Doris O.,Doris,Matsui,Matsui,M001163,Representative,CA
Doris O.,Doris,Matsui,Matsui,M001163,Representative,CA
Lucy,Lucy,McBath,Mcbath,M001208,Representative,GA
Lucy,Lucy,McBath,Mcbath,M001208,Representative,GA
Lucy,Lucy,McBath,Mcbath,M001208,Representative,GA
Lucy,Lucy,McBath,Mcbath,M001208,Representative,GA
Lucy,Lucy,McBath,Mcbath,M001208,Representative,GA
Sarah,Sarah,McBride,McBride,M001238,Representative,DE
Sarah,Sarah,McBride,McBride,M001238,Representative,DE
Sarah,Sarah,McBride,McBride,M001238,Representative,DE
Sarah,Sarah,McBride,McBride,M001238,Representative,DE
Sarah,Sarah,McBride,McBride,M001238,Representative,DE
Michael T.,Michael,McCaul,McCaul,M001157,Representative,TX
Michael T.,Michael,McCaul,McCaul,M001157,Representative,TX
Michael T.,Michael,McCaul,McCaul,M001157,Representative,TX
Michael T.,Michael,McCaul,McCaul,M001157,Representative,TX
Michael T.,Michael,McCaul,McCaul,M001157,Representative,TX
Lisa C.,Lisa,McClain,McClain,M001136,Representative,MI
Lisa C.,Lisa,McClain,McClain,M001136,Representative,MI
Lisa C.,Lisa,McClain,McClain,M001136,Representative,MI
Lisa C.,Lisa,McClain,McClain,M001136,Representative,MI
Lisa C.,Lisa,McClain,McClain,M001136,Representative,MI
April,April,McClain Delaney,McClain Delaney,M001232,Representative,MD
April,April,McClain Delaney,McClain Delaney,M001232,Representative,MD
April,April,McClain Delaney,McClain Delaney,M001232,Representative,MD
April,April,McClain Delaney,McClain Delaney,M001232,Representative,MD
April,April,McClain Delaney,McClain Delaney,M001232,Representative,MD
Jennifer L.,Jennifer,McClellan,McClellan,M001227,Representative,VA
Jennifer L.,Jennifer,McClellan,McClellan,M001227,Representative,VA
Jennifer L.,Jennifer,McClellan,McClellan,M001227,Representative,VA
Jennifer L.,Jennifer,McClellan,McClellan,M001227,Representative,VA
Jennifer L.,Jennifer,McClellan,McClellan,M001227,Representative,VA
Tom,Tom,McClintock,McClintock,M001177,Representative,CA
Tom,Tom,McClintock,McClintock,M001177,Representative,CA
Tom,Tom,McClintock,McClintock,M001177,Representative,CA
Tom,Tom,McClintock,McClintock,M001177,Representative,CA
Tom,Tom,McClintock,McClintock,M001177,Representative,CA
Betty,Betty,McCollum,McCollum,M001143,Representative,MN
Betty,Betty,McCollum,McCollum,M001143,Representative,MN
Betty,Betty,McCollum,McCollum,M001143,Representative,MN
Betty,Betty,McCollum,McCollum,M001143,Representative,MN
Betty,Betty,McCollum,McCollum,M001143,Representative,MN
Mitch,Addison,McConnell,McConnell,M000355,Senator,KY
Mitch,Addison,McConnell,McConnell,M000355,Senator,KY
Mitch,Addison,McConnell,McConnell,M000355,Senator,KY
Mitch,Addison,McConnell,McConnell,M000355,Senator,KY
Mitch,Addison,McConnell,McConnell,M000355,Senator,KY
David,David,McCormick,McCormick,M001243,Senator,PA
Richard,Rich,McCormick,McCormick,M001218,Representative,GA
David,David,McCormick,McCormick,M001243,Senator,PA
Richard,Rich,McCormick,McCormick,M001218,Representative,GA
David,David,McCormick,McCormick,M001243,Senator,PA
Richard,Rich,McCormick,McCormick,M001218,Representative,GA
David,David,McCormick,McCormick,M001243,Senator,PA
Richard,Rich,McCormick,McCormick,M001218,Representative,GA
David,David,McCormick,McCormick,M001243,Senator,PA
Richard,Rich,McCormick,McCormick,M001218,Representative,GA
Kristen,Kristen,McDonald Rivet,McDonald Rivet,M001237,Representative,MI
Kristen,Kristen,McDonald Rivet,McDonald Rivet,M001237,Representative,MI
Kristen,Kristen,McDonald Rivet,McDonald Rivet,M001237,Representative,MI
Kristen,Kristen,McDonald Rivet,McDonald Rivet,M001237,Representative,MI
Kristen,Kristen,McDonald Rivet,McDonald Rivet,M001237,Representative,MI
Addison P.,Addison,McDowell,McDowell,M001240,Representative,NC
Addison P.,Addison,McDowell,McDowell,M001240,Representative,NC
Addison P.,Addison,McDowell,McDowell,M001240,Representative,NC
Addison P.,Addison,McDowell,McDowell,M001240,Representative,NC
Addison P.,Addison,McDowell,McDowell,M001240,Representative,NC
Morgan,Morgan,McGarvey,McGarvey,M001220,Representative,KY
Morgan,Morgan,McGarvey,McGarvey,M001220,Representative,KY
Morgan,Morgan,McGarvey,McGarvey,M001220,Representative,KY
Morgan,Morgan,McGarvey,McGarvey,M001220,Representative,KY
Morgan,Morgan,McGarvey,McGarvey,M001220,Representative,KY
James P.,James,McGovern,McGovern,M000312,Representative,MA
James P.,James,McGovern,McGovern,M000312,Representative,MA
James P.,James,McGovern,McGovern,M000312,Representative,MA
James P.,James,McGovern,McGovern,M000312,Representative,MA
James P.,James,McGovern,McGovern,M000312,Representative,MA
John J.,John,McGuire,McGuire,M001239,Representative,VA
John J.,John,McGuire,McGuire,M001239,Representative,VA
John J.,John,McGuire,McGuire,M001239,Representative,VA
John J.,John,McGuire,McGuire,M001239,Representative,VA
John J.,John,McGuire,McGuire,M001239,Representative,VA
LaMonica,LaMonica,McIver,McIver,M001229,Representative,NJ
LaMonica,LaMonica,McIver,McIver,M001229,Representative,NJ
LaMonica,LaMonica,McIver,McIver,M001229,Representative,NJ
LaMonica,LaMonica,McIver,McIver,M001229,Representative,NJ
LaMonica,LaMonica,McIver,McIver,M001229,Representative,NJ
Gregory W.,Gregory,Meeks,Meeks,M001137,Representative,NY
Gregory W.,Gregory,Meeks,Meeks,M001137,Representative,NY
Gregory W.,Gregory,Meeks,Meeks,M001137,Representative,NY
Gregory W.,Gregory,Meeks,Meeks,M001137,Representative,NY
Gregory W.,Gregory,Meeks,Meeks,M001137,Representative,NY
Robert,Robert,Menendez,Menendez,M001226,Representative,NJ
Robert,Robert,Menendez,Menendez,M001226,Representative,NJ
Robert,Robert,Menendez,Menendez,M001226,Representative,NJ
Robert,Robert,Menendez,Menendez,M001226,Representative,NJ
Robert,Robert,Menendez,Menendez,M001226,Representative,NJ
Grace,Grace,Meng,Meng,M001188,Representative,NY
Grace,Grace,Meng,Meng,M001188,Representative,NY
Grace,Grace,Meng,Meng,M001188,Representative,NY
Grace,Grace,Meng,Meng,M001188,Representative,NY
Grace,Grace,Meng,Meng,M001188,Representative,NY
Jeff,Jeff,Merkley,Merkley,M001176,Senator,OR
Jeff,Jeff,Merkley,Merkley,M001176,Senator,OR
Jeff,Jeff,Merkley,Merkley,M001176,Senator,OR
Jeff,Jeff,Merkley,Merkley,M001176,Senator,OR
Jeff,Jeff,Merkley,Merkley,M001176,Senator,OR
Mark B.,Mark,Messmer,Messmer,M001233,Representative,IN
Mark B.,Mark,Messmer,Messmer,M001233,Representative,IN
Mark B.,Mark,Messmer,Messmer,M001233,Representative,IN
Mark B.,Mark,Messmer,Messmer,M001233,Representative,IN
Mark B.,Mark,Messmer,Messmer,M001233,Representative,IN
Daniel,Dan,Meuser,Meuser,M001204,Representative,PA
Daniel,Dan,Meuser,Meuser,M001204,Representative,PA
Daniel,Dan,Meuser,Meuser,M001204,Representative,PA
Daniel,Dan,Meuser,Meuser,M001204,Representative,PA
Daniel,Dan,Meuser,Meuser,M001204,Representative,PA
Kweisi,Kweisi,Mfume,Mfume,M000687,Representative,MD
Kweisi,Kweisi,Mfume,Mfume,M000687,Representative,MD
Kweisi,Kweisi,Mfume,Mfume,M000687,Representative,MD
Kweisi,Kweisi,Mfume,Mfume,M000687,Representative,MD
Kweisi,Kweisi,Mfume,Mfume,M000687,Representative,MD
Carol D.,Carol,Miller,Miller,M001205,Representative,WV
Mary E.,Mary,Miller,Miller,M001211,Representative,IL
Max L.,Max,Miller,Miller,M001222,Representative,OH
Carol D.,Carol,Miller,Miller,M001205,Representative,WV
Mary E.,Mary,Miller,Miller,M001211,Representative,IL
Max L.,Max,Miller,Miller,M001222,Representative,OH
Carol D.,Carol,Miller,Miller,M001205,Representative,WV
Mary E.,Mary,Miller,Miller,M001211,Representative,IL
Max L.,Max,Miller,Miller,M001222,Representative,OH
Carol D.,Carol,Miller,Miller,M001205,Representative,WV
Mary E.,Mary,Miller,Miller,M001211,Representative,IL
Max L.,Max,Miller,Miller,M001222,Representative,OH
Carol D.,Carol,Miller,Miller,M001205,Representative,WV
Mary E.,Mary,Miller,Miller,M001211,Representative,IL
Max L.,Max,Miller,Miller,M001222,Representative,OH
Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,M001215,Representative,IA
Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,M001215,Representative,IA
Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,M001215,Representative,IA
Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,M001215,Representative,IA
Mariannette,Mariannette,Miller-Meeks,Miller-Meeks,M001215,Representative,IA
Cory,Cory,Mills,Mills,M001216,Representative,FL
Cory,Cory,Mills,Mills,M001216,Representative,FL
Cory,Cory,Mills,Mills,M001216,Representative,FL
Cory,Cory,Mills,Mills,M001216,Representative,FL
Cory,Cory,Mills,Mills,M001216,Representative,FL
Dave,Dave,Min,Min,M001241,Representative,CA
Dave,Dave,Min,Min,M001241,Representative,CA
Dave,Dave,Min,Min,M001241,Representative,CA
Dave,Dave,Min,Min,M001241,Representative,CA
Dave,Dave,Min,Min,M001241,Representative,CA
Ashley,Ashley,Moody,Moody,M001244,Senator,FL
Ashley,Ashley,Moody,Moody,M001244,Senator,FL
Ashley,Ashley,Moody,Moody,M001244,Senator,FL
Ashley,Ashley,Moody,Moody,M001244,Senator,FL
Ashley,Ashley,Moody,Moody,M001244,Senator,FL
John R.,John,Moolenaar,Moolenaar,M001194,Representative,MI
John R.,John,Moolenaar,Moolenaar,M001194,Representative,MI
John R.,John,Moolenaar,Moolenaar,M001194,Representative,MI
John R.,John,Moolenaar,Moolenaar,M001194,Representative,MI
John R.,John,Moolenaar,Moolenaar,M001194,Representative,MI
Barry,Barry,Moore,Moore,M001212,Representative,AL
Blake D.,Blake,Moore,Moore,M001213,Representative,UT
Gwen,Gwendolynne,Moore,Moore,M001160,Representative,WI
Riley M.,Riley,Moore,Moore,M001235,Representative,WV
Tim,Tim,Moore,Moore,M001236,Representative,NC
Barry,Barry,Moore,Moore,M001212,Representative,AL
Blake D.,Blake,Moore,Moore,M001213,Representative,UT
Gwen,Gwendolynne,Moore,Moore,M001160,Representative,WI
Riley M.,Riley,Moore,Moore,M001235,Representative,WV
Tim,Tim,Moore,Moore,M001236,Representative,NC
Barry,Barry,Moore,Moore,M001212,Representative,AL
Blake D.,Blake,Moore,Moore,M001213,Representative,UT
Gwen,Gwendolynne,Moore,Moore,M001160,Representative,WI
Riley M.,Riley,Moore,Moore,M001235,Representative,WV
Tim,Tim,Moore,Moore,M001236,Representative,NC
Barry,Barry,Moore,Moore,M001212,Representative,AL
Blake D.,Blake,Moore,Moore,M001213,Representative,UT
Gwen,Gwendolynne,Moore,Moore,M001160,Representative,WI
Riley M.,Riley,Moore,Moore,M001235,Representative,WV
Tim,Tim,Moore,Moore,M001236,Representative,NC
Barry,Barry,Moore,Moore,M001212,Representative,AL
Blake D.,Blake,Moore,Moore,M001213,Representative,UT
Gwen,Gwendolynne,Moore,Moore,M001160,Representative,WI
Riley M.,Riley,Moore,Moore,M001235,Representative,WV
Tim,Tim,Moore,Moore,M001236,Representative,NC
Jerry,Jerry,Moran,Moran,M000934,Senator,KS
Nathaniel,Nathaniel,Moran,Moran,M001224,Representative,TX
Jerry,Jerry,Moran,Moran,M000934,Senator,KS
Nathaniel,Nathaniel,Moran,Moran,M001224,Representative,TX
Jerry,Jerry,Moran,Moran,M000934,Senator,KS
Nathaniel,Nathaniel,Moran,Moran,M001224,Representative,TX
Jerry,Jerry,Moran,Moran,M000934,Senator,KS
Nathaniel,Nathaniel,Moran,Moran,M001224,Representative,TX
Jerry,Jerry,Moran,Moran,M000934,Senator,KS
Nathaniel,Nathaniel,Moran,Moran,M001224,Representative,TX
Joseph D.,Joseph,Morelle,Morelle,M001206,Representative,NY
Joseph D.,Joseph,Morelle,Morelle,M001206,Representative,NY
Joseph D.,Joseph,Morelle,Morelle,M001206,Representative,NY
Joseph D.,Joseph,Morelle,Morelle,M001206,Representative,NY
Joseph D.,Joseph,Morelle,Morelle,M001206,Representative,NY
Bernie,Bernardo,Moreno,Moreno,M001242,Senator,OH
Bernie,Bernardo,Moreno,Moreno,M001242,Senator,OH
Bernie,Bernardo,Moreno,Moreno,M001242,Senator,OH
Bernie,Bernardo,Moreno,Moreno,M001242,Senator,OH
Bernie,Bernardo,Moreno,Moreno,M001242,Senator,OH
Kelly,Kelly,Morrison,Morrison,M001234,Representative,MN
Kelly,Kelly,Morrison,Morrison,M001234,Representative,MN
Kelly,Kelly,Morrison,Morrison,M001234,Representative,MN
Kelly,Kelly,Morrison,Morrison,M001234,Representative,MN
Kelly,Kelly,Morrison,Morrison,M001234,Representative,MN
Jared,Jared,Moskowitz,Moskowitz,M001217,Representative,FL
Jared,Jared,Moskowitz,Moskowitz,M001217,Representative,FL
Jared,Jared,Moskowitz,Moskowitz,M001217,Representative,FL
Jared,Jared,Moskowitz,Moskowitz,M001217,Representative,FL
Jared,Jared,Moskowitz,Moskowitz,M001217,Representative,FL
Seth,Seth,Moulton,Moulton,M001196,Representative,MA
Seth,Seth,Moulton,Moulton,M001196,Representative,MA
Seth,Seth,Moulton,Moulton,M001196,Representative,MA
Seth,Seth,Moulton,Moulton,M001196,Representative,MA
Seth,Seth,Moulton,Moulton,M001196,Representative,MA
James C.,James,Moylan,Moylan,M001219,Delegate,GU
James C.,James,Moylan,Moylan,M001219,Delegate,GU
James C.,James,Moylan,Moylan,M001219,Delegate,GU
James C.,James,Moylan,Moylan,M001219,Delegate,GU
James C.,James,Moylan,Moylan,M001219,Delegate,GU
Frank J.,Frank,Mrvan,Mrvan,M001214,Representative,IN
Frank J.,Frank,Mrvan,Mrvan,M001214,Representative,IN
Frank J.,Frank,Mrvan,Mrvan,M001214,Representative,IN
Frank J.,Frank,Mrvan,Mrvan,M001214,Representative,IN
Frank J.,Frank,Mrvan,Mrvan,M001214,Representative,IN
Kevin,Kevin,Mullin,Mullin,M001225,Representative,CA
Markwayne,Markwayne,Mullin,Mullin,M001190,Senator,OK
Kevin,Kevin,Mullin,Mullin,M001225,Representative,CA
Markwayne,Markwayne,Mullin,Mullin,M001190,Senator,OK
Kevin,Kevin,Mullin,Mullin,M001225,Representative,CA
Markwayne,Markwayne,Mullin,Mullin,M001190,Senator,OK
Kevin,Kevin,Mullin,Mullin,M001225,Representative,CA
Markwayne,Markwayne,Mullin,Mullin,M001190,Senator,OK
Kevin,Kevin,Mullin,Mullin,M001225,Representative,CA
Markwayne,Markwayne,Mullin,Mullin,M001190,Senator,OK
Lisa,Lisa,Murkowski,Murkowski,M001153,Senator,AK
Lisa,Lisa,Murkowski,Murkowski,M001153,Senator,AK
Lisa,Lisa,Murkowski,Murkowski,M001153,Senator,AK
Lisa,Lisa,Murkowski,Murkowski,M001153,Senator,AK
Lisa,Lisa,Murkowski,Murkowski,M001153,Senator,AK
Christopher,Christopher,Murphy,Murphy,M001169,Senator,CT
Gregory F.,Gregory,Murphy,Murphy,M001210,Representative,NC
Christopher,Christopher,Murphy,Murphy,M001169,Senator,CT
Gregory F.,Gregory,Murphy,Murphy,M001210,Representative,NC
Christopher,Christopher,Murphy,Murphy,M001169,Senator,CT
Gregory F.,Gregory,Murphy,Murphy,M001210,Representative,NC
Christopher,Christopher,Murphy,Murphy,M001169,Senator,CT
Gregory F.,Gregory,Murphy,Murphy,M001210,Representative,NC
Christopher,Christopher,Murphy,Murphy,M001169,Senator,CT
Gregory F.,Gregory,Murphy,Murphy,M001210,Representative,NC
Patty,Patty,Murray,Murray,M001111,Senator,WA
Patty,Patty,Murray,Murray,M001111,Senator,WA
Patty,Patty,Murray,Murray,M001111,Senator,WA
Patty,Patty,Murray,Murray,M001111,Senator,WA
Patty,Patty,Murray,Murray,M001111,Senator,WA
