first_name,last_name,slug_name,slug_url,Top Contributor 1,amount 1,Top Contributor 2,amount 2,Top Contributor 3,amount 3,Top Industry 1,industry amount 1,Top Industry 2,industry amount 2,Top Industry 3,industry amount 3,Top Contributor 1,amount 1,Top Contributor 2,amount 2,Top Contributor 3,amount 3,Top Industry 1,industry amount 1,Top Industry 2,industry amount 2,Top Industry 3,industry amount 3,top_contributors,top_industries
W. Gregory,Steube,w-gregory-steube,https://www.opensecrets.org/members-of-congress/steube-greg/summary?cid=N00042808&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($15,500); Health Point Partners ($13,200); American Chiropractic Assn ($10,000); American College of Radiology ($10,000); American Council of Engineering Cos ($10,000)","Retired ($140,386); Health Professionals ($102,474); Republican/Conservative ($92,200); Real Estate ($90,325); Insurance ($86,855)"
Haley M.,Stevens,haley-m-stevens,https://www.opensecrets.org/members-of-congress/stevens-haley/summary?cid=N00040915&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($47,100); State of Michigan ($19,985); Edward C Levy Co ($16,500); Huntsman Corp ($15,000); Blackstone Group ($14,700)","Retired ($212,440); Securities & Investment ($152,145); Real Estate ($119,194); Lawyers/Law Firms ($105,591); Health Professionals ($84,696)"
Marilyn,Strickland,marilyn-strickland,https://www.opensecrets.org/members-of-congress/marilyn-strickland/summary?cid=N00046320,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($145,379); Microsoft Corp ($23,094); Amazon.com ($21,793); Boeing Co ($11,100); Costco Wholesale ($10,650)","Pro-Israel ($150,980); Retired ($147,900); Real Estate ($78,545); Lobbyists ($77,353); Securities & Investment ($72,629)"
Dale W.,Strong,dale-w-strong,https://www.opensecrets.org/members-of-congress/strong-dale/summary?cid=N00048145&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Leidos Inc ($26,800); American Israel Public Affairs Cmte ($18,499); Collazo Enterprises ($18,200); Maynard Nexsen ($16,600); Torch Technologies ($16,350)","Misc Defense ($268,500); Lobbyists ($72,300); Retired ($60,115); Lawyers/Law Firms ($54,250); Defense Aerospace ($46,800)"
Marlin A.,Stutzman,marlin-a-stutzman,https://www.opensecrets.org/members-of-congress/marlin-stutzman/summary?cid=N00030891,,,,,,,,,,,,,,,,,,,,,,,,,"House Freedom Fund ($89,445); American Israel Public Affairs Cmte ($18,300); Maple Leaf Farms ($14,861); Waterfield Enterprises ($13,199); ANCHOR CONSTRUCTION LLC ($13,000)","Republican/Conservative ($104,367); Leadership PACs ($101,800); Retired ($40,513); Candidate Committees ($28,000); Lawyers/Law Firms ($27,251)"
Suhas,Subramanyam,suhas-subramanyam,https://www.opensecrets.org/members-of-congress/suhas-subramanyam/summary?cid=N00054085&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($37,250); MS International ($26,400); Indian American Impact Fund ($20,000); Shivar Consulting LLC ($19,800); Star Pipe Products ($19,500)","Retired ($179,198); Lawyers/Law Firms ($127,422); Electronics Mfg & Equip ($125,641); Democratic/Liberal ($107,819); Leadership PACs ($92,300)"
Dan,Sullivan,dan-sullivan,https://www.opensecrets.org/members-of-congress/dan-sullivan/summary?cid=N00051393,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas R.,Suozzi,thomas-r-suozzi,https://www.opensecrets.org/members-of-congress/suozzi-tom/summary?cid=N00038742&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Paul, Weiss et al ($88,110); American Israel Public Affairs Cmte ($81,660); Rxr Realty ($42,900); Bain Capital ($39,600); Global Industrial ($36,800)","Securities & Investment ($825,142); Retired ($787,657); Lawyers/Law Firms ($673,387); Real Estate ($572,366); Leadership PACs ($347,462)"
Eric,Swalwell,eric-swalwell,https://www.opensecrets.org/members-of-congress/eric-swalwell/summary?cid=N00033508,,,,,,,,,,,,,,,,,,,,,,,,,"Kleiner, Perkins et al ($26,400); Mackenzie Capital Management ($22,719); California Automotive Retailing Group ($20,800); Gehry Partners ($19,800); Susman Godfrey Llp ($19,800)","Retired ($494,091); Lawyers/Law Firms ($394,434); Real Estate ($181,721); Securities & Investment ($163,154); Business Services ($159,086)"
Emilia Strong,Sykes,emilia-strong-sykes,https://www.opensecrets.org/members-of-congress/sykes-emilia/summary?cid=N00050165&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"EMILY's List ($172,546); American Israel Public Affairs Cmte ($90,653); JStreetPAC ($88,529); Digidems PAC ($35,160); Swing Left ($26,994)","Securities & Investment ($435,905); Retired ($410,033); Leadership PACs ($381,749); Democratic/Liberal ($273,304); Women's Issues ($233,821)"
Mark,Takano,mark-takano,https://www.opensecrets.org/members-of-congress/mark-takano/summary?cid=N00006701,,,,,,,,,,,,,,,,,,,,,,,,,"Service Employees International Union ($15,000); Pacific American Fish Co ($13,200); JStreetPAC ($13,050); Coldwell Banker ($12,935); Oracle Corp ($12,500)","Human Rights ($149,654); Retired ($85,071); Real Estate ($65,698); Health Professionals ($58,186); Building Trade Unions ($55,260)"
David J.,Taylor,david-j-taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudia,Tenney,claudia-tenney,https://www.opensecrets.org/members-of-congress/claudia-tenney/summary?cid=N00036351,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($39,650); Kemmerer Resources ($26,400); Rock Holdings ($20,800); Select Medical Corp ($16,600); Bluff Point Assoc ($16,500)","Retired ($707,921); Securities & Investment ($245,268); Insurance ($166,933); Leadership PACs ($151,800); Real Estate ($146,776)"
Shri,Thanedar,shri-thanedar,https://www.opensecrets.org/members-of-congress/shri-thanedar/summary?cid=N00049602,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($151,647); Indian American Impact Fund ($20,000); Affordable Housing Management Group ($13,200); Star Pipe Products ($13,200); Hindus of Georgia PAC ($11,000)","Pro-Israel ($157,647); Retired ($116,101); Health Professionals ($91,486); Human Rights ($90,353); Securities & Investment ($71,790)"
Bennie G.,Thompson,bennie-g-thompson,https://www.opensecrets.org/members-of-congress/thompson-bennie-g/summary?cid=N00003288&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"AFLAC Inc ($12,401); Entergy Corp ($10,336); National Rural Electric Cooperative Assn ($10,250); Altria Group ($10,000); America's Credit Unions ($10,000)","Lawyers/Law Firms ($84,409); Lobbyists ($60,833); Crop Production & Basic Processing ($55,150); Public Sector Unions ($54,000); Democratic/Liberal ($48,812)"
Glenn,Thompson,glenn-thompson,https://www.opensecrets.org/members-of-congress/glenn-thompson/summary?cid=N00029736,,,,,,,,,,,,,,,,,,,,,,,,,"Kriebel Minerals ($17,200); National Milk Producers Federation ($17,100); Comcast Corp ($17,000); Nulton Diagnostic & Treatment Center ($15,400); Tom James Co ($15,300)","Crop Production & Basic Processing ($340,705); Agricultural Services/Products ($261,650); Securities & Investment ($106,700); Food Processing & Sales ($99,150); Dairy ($83,930)"
Mike,Thompson,mike-thompson,https://www.opensecrets.org/members-of-congress/mike-thompson/summary?cid=N00007419,,,,,,,,,,,,,,,,,,,,,,,,,"Trinchero Family Estates ($21,506); Northwestern Mutual ($16,613); Constellation Brands ($13,443); Tractor Supply Co ($13,300); Pisces Inc ($13,200)","Insurance ($191,113); Health Professionals ($160,228); Democratic/Liberal ($115,625); Beer, Wine & Liquor ($112,203); Securities & Investment ($110,745)"
John,Thune,john-thune,https://www.opensecrets.org/members-of-congress/john-thune/summary?cid=N00004572,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($122,100); Sanford Health ($96,652); Capital Group ($58,900); Delta Air Lines ($52,710); Blackstone Group ($52,000)","Securities & Investment ($1,171,672); Retired ($913,339); Real Estate ($715,893); Leadership PACs ($457,500); Lobbyists ($436,160)"
Thomas P.,Tiffany,thomas-p-tiffany,https://www.opensecrets.org/members-of-congress/tiffany-tom/summary?cid=N00045307&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Incredible Bank ($26,500); Jack Link's Beef Jerky ($19,800); Klondike Cheese ($19,800); Ashley Furniture ($16,500); Aldridge Electric ($13,200)","Retired ($233,059); Republican/Conservative ($71,631); Misc Manufacturing & Distributing ($52,740); Food Processing & Sales ($46,400); Real Estate ($43,822)"
Thomas,Tillis,thomas-tillis,https://www.opensecrets.org/members-of-congress/tillis-thom/summary?cid=N00035492&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Blackstone Group ($179,600); Apollo Global Management ($125,100); Truist Financial ($87,055); Goldman Sachs ($68,475); Brighthouse Financial ($65,150)","Retired ($6,200,095); Securities & Investment ($2,280,218); Republican/Conservative ($1,884,058); Real Estate ($1,727,200); Health Professionals ($905,184)"
William R.,Timmons,william-r-timmons,https://www.opensecrets.org/members-of-congress/timmons-william/summary?cid=N00042715&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($41,597); National Rural Electric Cooperative Assn ($13,000); Wells Fargo ($13,000); PNC Financial Services ($12,500); Southern Co ($10,500)","Leadership PACs ($163,400); Securities & Investment ($109,425); Commercial Banks ($103,023); Real Estate ($89,357); Insurance ($84,050)"
Dina,Titus,dina-titus,https://www.opensecrets.org/members-of-congress/dina-titus/summary?cid=N00030191,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($71,050); Digidems PAC ($33,510); Eo Solutions ($19,800); Rocky Research ($19,800); University of Nevada/Las Vegas ($19,660)","Leadership PACs ($196,851); Retired ($177,660); Securities & Investment ($147,123); Democratic/Liberal ($121,296); Lawyers/Law Firms ($94,506)"
Rashida,Tlaib,rashida-tlaib,https://www.opensecrets.org/members-of-congress/rashida-tlaib/summary?cid=N00042649,,,,,,,,,,,,,,,,,,,,,,,,,"Pressure Grout Co ($33,000); Dana Investment Corp ($29,100); Unlimited Wireless ($26,400); Apple Inc ($23,388); Microsoft Corp ($21,045)","Health Professionals ($984,281); Retired ($637,706); Education ($482,604); Electronics Mfg & Equip ($208,734); Lawyers/Law Firms ($202,574)"
Jill N.,Tokuda,jill-n-tokuda,https://www.opensecrets.org/members-of-congress/tokuda-jill/summary?cid=N00051049&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Matson Inc ($22,300); Privateer Space ($13,200); University of Hawaii ($11,152); American Federation of State/Cnty/Munic Employees ($10,000); International Brotherhood of Electrical Workers ($10,000)","Retired ($62,620); Real Estate ($45,605); Transportation Unions ($41,000); Lawyers/Law Firms ($39,473); Health Professionals ($39,229)"
Paul,Tonko,paul-tonko,https://www.opensecrets.org/members-of-congress/paul-tonko/summary?cid=N00030196,,,,,,,,,,,,,,,,,,,,,,,,,"League of Conservation Voters ($54,450); Hunter Point Capital ($13,200); JStreetPAC ($12,350); Alzheimer's Assn ($10,000); Amalgamated Transit Union ($10,000)","Health Professionals ($152,845); Electric Utilities ($135,000); Retired ($91,335); Environment ($70,556); Public Sector Unions ($52,315)"
Norma J.,Torres,norma-j-torres,https://www.opensecrets.org/members-of-congress/torres-norma/summary?cid=N00036107&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Goldman Sachs ($16,500); Abbott Laboratories ($10,000); Amalgamated Transit Union ($10,000); American Crystal Sugar ($10,000); American Federation of State/Cnty/Munic Employees ($10,000)","Real Estate ($65,307); Building Trade Unions ($47,900); Public Sector Unions ($43,500); Lawyers/Law Firms ($42,150); Casinos/Gambling ($37,825)"
Ritchie,Torres,ritchie-torres,https://www.opensecrets.org/members-of-congress/ritchie-torres/summary?cid=N00044346,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($535,398); NorPAC ($136,620); Blackstone Group ($69,290); Schulte, Roth & Zabel ($56,248); KKR & Co ($53,500)","Securities & Investment ($1,549,625); Pro-Israel ($1,100,433); Real Estate ($706,044); Lawyers/Law Firms ($547,490); Retired ($303,919)"
Lori,Trahan,lori-trahan,https://www.opensecrets.org/members-of-congress/lori-trahan/summary?cid=N00041808,,,,,,,,,,,,,,,,,,,,,,,,,"First Atlantic LLC ($19,800); Medical Device Manufacturers Assn ($16,600); J&J Contractors ($15,621); Bricklayers Union ($15,000); Commodore Builders ($14,300)","Lobbyists ($133,200); Pharmaceuticals/Health Products ($113,450); Real Estate ($96,566); Health Professionals ($94,115); Building Trade Unions ($84,500)"
Derek,Tran,derek-tran,https://www.opensecrets.org/campaign-expenditures/vendor?year=2024&vendor=Derek%20Tran%20for%20Congress,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommy,Tuberville,tommy-tuberville,https://www.opensecrets.org/members-of-congress/tuberville-tommy/summary?cid=N00044434&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"Beasley, Allen et al ($79,400); Hometown Lenders ($76,300); Club for Growth ($67,896); Drummond Co ($54,500); Radiance Technologies ($52,780)","Retired ($1,189,115); Republican/Conservative ($816,328); Real Estate ($702,278); Securities & Investment ($428,292); Lawyers/Law Firms ($327,897)"
Michael R.,Turner,michael-r-turner,https://www.opensecrets.org/members-of-congress/turner-michael-r/summary?cid=N00025175&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($154,663); Sugar Creek Packing ($25,200); Leidos Inc ($24,000); Synergy Building Systems ($23,100); Adams Robinson Enterprises ($19,800)","Misc Defense ($174,425); Pro-Israel ($161,513); Defense Aerospace ($86,600); Retired ($80,675); Lobbyists ($62,645)"
Sylvester,Turner,sylvester-turner,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lauren,Underwood,lauren-underwood,https://www.opensecrets.org/members-of-congress/underwood-lauren-a/summary?cid=N00041569&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"University of Chicago ($36,291); Northwestern University ($30,398); Ropes & Gray ($26,550); Jordan Real Estate Investments ($26,400); Cornerstone Government Affairs ($20,750)","Retired ($572,263); Lawyers/Law Firms ($355,940); Education ($248,714); Securities & Investment ($241,139); Democratic/Liberal ($165,192)"
David G.,Valadao,david-g-valadao,https://www.opensecrets.org/members-of-congress/valadao-david/summary?cid=N00033367&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($65,397); Edward G Lewis PC ($19,800); Energy Transfer Partners ($19,800); General Atomics ($19,082); Advance Beverage ($18,200)","Leadership PACs ($591,256); Retired ($357,275); Securities & Investment ($314,105); Crop Production & Basic Processing ($267,161); Real Estate ($251,114)"
Jefferson,Van Drew,jefferson-van-drew,https://www.opensecrets.org/members-of-congress/van-drew-jeff/summary?cid=N00042164&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($35,300); Robert Bray Dds ($19,800); Viking Yachts ($15,400); Lund's Fisheries ($14,335); Pulse Vascular ($13,200)","Retired ($921,230); Health Professionals ($140,012); Leadership PACs ($87,600); Real Estate ($84,398); Securities & Investment ($59,686)"
Beth,Van Duyne,beth-van-duyne,https://www.opensecrets.org/members-of-congress/beth-van-duyne/summary?cid=N00045167,,,,,,,,,,,,,,,,,,,,,,,,,"National Assn of Realtors ($178,500); American Israel Public Affairs Cmte ($44,750); Sam Pack Auto Group ($22,191); American Airlines ($22,184); Copart Inc ($19,800)","Real Estate ($337,464); Retired ($256,032); Securities & Investment ($223,652); Health Professionals ($153,974); Insurance ($141,075)"
Chris,Van Hollen,chris-van-hollen,https://www.opensecrets.org/members-of-congress/chris-van-hollen/summary?cid=N00013820,,,,,,,,,,,,,,,,,,,,,,,,,"JStreetPAC ($60,080); Leidos Inc ($49,955); Gallagher, Evelius & Jones ($34,500); Arnold & Porter Kaye Scholer ($29,553); University of Maryland ($28,643)","Lawyers/Law Firms ($854,516); Retired ($834,425); Real Estate ($561,701); Securities & Investment ($500,553); Leadership PACs ($398,900)"
Derrick,Van Orden,derrick-van-orden,https://www.opensecrets.org/members-of-congress/derrick-van-orden/summary?cid=N00046843,,,,,,,,,,,,,,,,,,,,,,,,,"Van Orden Victory ($94,906); American Israel Public Affairs Cmte ($40,400); Marquis Energy ($39,600); Starkey Hearing Technologies ($19,800); Oral Surgery Clinic of La Crosse ($16,315)","Retired ($3,221,280); Leadership PACs ($450,950); Securities & Investment ($368,238); Republican/Conservative ($292,254); Real Estate ($267,531)"
J. D.,Vance,j-d-vance,https://www.opensecrets.org/members-of-congress/vance-j-d/summary?cid=N00048832&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan,Vargas,juan-vargas,https://www.opensecrets.org/members-of-congress/juan-vargas/summary?cid=N00007021,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($155,802); New Democrat Coalition ($16,500); America's Credit Unions ($12,500); American Crystal Sugar ($10,000); Carpenters & Joiners Union ($10,000)","Pro-Israel ($157,802); Insurance ($86,500); Real Estate ($49,250); Securities & Investment ($47,150); Commercial Banks ($44,000)"
Gabe,Vasquez,gabe-vasquez,https://www.opensecrets.org/members-of-congress/gabe-vasquez/summary?cid=N00049142,,,,,,,,,,,,,,,,,,,,,,,,,"JStreetPAC ($115,268); Singleton, Schreiber et al ($64,200); University of New Mexico ($40,344); Digidems PAC ($36,810); State of New Mexico ($35,157)","Retired ($1,034,648); Securities & Investment ($415,328); Lawyers/Law Firms ($414,241); Leadership PACs ($398,343); Democratic/Liberal ($374,589)"
Marc A.,Veasey,marc-a-veasey,https://www.opensecrets.org/members-of-congress/veasey-marc/summary?cid=N00033839&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"American Israel Public Affairs Cmte ($60,128); Bonanza Oil ($13,200); Lockheed Martin ($12,100); New York Life Insurance ($11,500); Kelly, Hart & Hallman ($10,900)","Oil & Gas ($139,100); Lawyers/Law Firms ($116,342); Electric Utilities ($86,500); Pharmaceuticals/Health Products ($84,000); Health Professionals ($70,842)"
Nydia M.,Velázquez,nydia-m-velzquez,https://www.opensecrets.org/members-of-congress/velazquez-nydia/summary?cid=N00001102&cycle=2024,,,,,,,,,,,,,,,,,,,,,,,,,"JStreetPAC ($11,240); American Federation of State/Cnty/Munic Employees ($10,000); Machinists/Aerospace Workers Union ($10,000); National Assn of Govt Guaranteed Lenders ($10,000); National Assn of Realtors ($10,000)","Securities & Investment ($38,275); Real Estate ($35,610); Retired ($29,096); Public Sector Unions ($18,000); Business Services ($14,656)"
