name_map_first,name_map_last,name_map_middle,name_map_nick,want_state,matched,score,matched_target_key,matched_index_key,bioguide_id_transferred
Mariannette,Miller-Meeks,,,Iowa,yes,100,mariannette miller-meeks,mariannette miller-meeks,M001215
Cory,Mills,,,Florida,yes,100,cory mills,cory mills,M001216
Cory,Mills,,,Florida,yes,100,cory mills,cory mills,M001216
Cory,Mills,,,Florida,yes,100,cory mills,cory mills,M001216
Cory,Mills,,,Florida,yes,100,cory mills,cory mills,M001216
Cory,Mills,,,Florida,yes,100,cory mills,cory mills,M001216
Dave,Min,,,California,yes,100,dave min,dave min,M001241
Dave,Min,,,California,yes,100,dave min,dave min,M001241
Dave,Min,,,California,yes,100,dave min,dave min,M001241
Dave,Min,,,California,yes,100,dave min,dave min,M001241
Dave,Min,,,California,yes,100,dave min,dave min,M001241
Ashley,Moody,,,Florida,yes,100,ashley moody,ashley moody,M001244
Ashley,Moody,,,Florida,yes,100,ashley moody,ashley moody,M001244
Ashley,Moody,,,Florida,yes,100,ashley moody,ashley moody,M001244
Ashley,Moody,,,Florida,yes,100,ashley moody,ashley moody,M001244
Ashley,Moody,,,Florida,yes,100,ashley moody,ashley moody,M001244
John R.,Moolenaar,,,Michigan,yes,100,john r  moolenaar,john moolenaar,M001194
John R.,Moolenaar,,,Michigan,yes,100,john r  moolenaar,john moolenaar,M001194
John R.,Moolenaar,,,Michigan,yes,100,john r  moolenaar,john moolenaar,M001194
John R.,Moolenaar,,,Michigan,yes,100,john r  moolenaar,john moolenaar,M001194
John R.,Moolenaar,,,Michigan,yes,100,john r  moolenaar,john moolenaar,M001194
Barry,Moore,,,Alabama,yes,100,barry moore,barry moore,M001212
Blake D.,Moore,,,Utah,yes,100,blake d  moore,blake d  moore,M001213
Gwen,Moore,,,Wisconsin,yes,100,gwen moore,gwen moore,M001160
Riley M.,Moore,,,West Virginia,yes,100,riley m  moore,riley m  moore,M001235
Tim,Moore,,,North Carolina,yes,100,tim moore,tim moore,M001236
Barry,Moore,,,Alabama,yes,100,barry moore,barry moore,M001212
Blake D.,Moore,,,Utah,yes,100,blake d  moore,blake d  moore,M001213
Gwen,Moore,,,Wisconsin,yes,100,gwen moore,gwen moore,M001160
Riley M.,Moore,,,West Virginia,yes,100,riley m  moore,riley m  moore,M001235
Tim,Moore,,,North Carolina,yes,100,tim moore,tim moore,M001236
Barry,Moore,,,Alabama,yes,100,barry moore,barry moore,M001212
Blake D.,Moore,,,Utah,yes,100,blake d  moore,blake d  moore,M001213
Gwen,Moore,,,Wisconsin,yes,100,gwen moore,gwen moore,M001160
Riley M.,Moore,,,West Virginia,yes,100,riley m  moore,riley m  moore,M001235
Tim,Moore,,,North Carolina,yes,100,tim moore,tim moore,M001236
Barry,Moore,,,Alabama,yes,100,barry moore,barry moore,M001212
Blake D.,Moore,,,Utah,yes,100,blake d  moore,blake d  moore,M001213
Gwen,Moore,,,Wisconsin,yes,100,gwen moore,gwen moore,M001160
Riley M.,Moore,,,West Virginia,yes,100,riley m  moore,riley m  moore,M001235
Tim,Moore,,,North Carolina,yes,100,tim moore,tim moore,M001236
Barry,Moore,,,Alabama,yes,100,barry moore,barry moore,M001212
Blake D.,Moore,,,Utah,yes,100,blake d  moore,blake d  moore,M001213
Gwen,Moore,,,Wisconsin,yes,100,gwen moore,gwen moore,M001160
Riley M.,Moore,,,West Virginia,yes,100,riley m  moore,riley m  moore,M001235
Tim,Moore,,,North Carolina,yes,100,tim moore,tim moore,M001236
Jerry,Moran,,,Kansas,yes,100,gerald moran,gerald moran,M000934
Nathaniel,Moran,,,Texas,yes,100,nathaniel moran,nathaniel moran,M001224
Jerry,Moran,,,Kansas,yes,100,gerald moran,gerald moran,M000934
Nathaniel,Moran,,,Texas,yes,100,nathaniel moran,nathaniel moran,M001224
Jerry,Moran,,,Kansas,yes,100,gerald moran,gerald moran,M000934
Nathaniel,Moran,,,Texas,yes,100,nathaniel moran,nathaniel moran,M001224
Jerry,Moran,,,Kansas,yes,100,gerald moran,gerald moran,M000934
Nathaniel,Moran,,,Texas,yes,100,nathaniel moran,nathaniel moran,M001224
Jerry,Moran,,,Kansas,yes,100,gerald moran,gerald moran,M000934
Nathaniel,Moran,,,Texas,yes,100,nathaniel moran,nathaniel moran,M001224
Joseph D.,Morelle,,,New York,yes,100,joseph d  morelle,joseph morelle,M001206
Joseph D.,Morelle,,,New York,yes,100,joseph d  morelle,joseph morelle,M001206
Joseph D.,Morelle,,,New York,yes,100,joseph d  morelle,joseph morelle,M001206
Joseph D.,Morelle,,,New York,yes,100,joseph d  morelle,joseph morelle,M001206
Joseph D.,Morelle,,,New York,yes,100,joseph d  morelle,joseph morelle,M001206
Bernie,Moreno,,,Ohio,yes,100,bernie moreno,bernie moreno,M001242
Bernie,Moreno,,,Ohio,yes,100,bernie moreno,bernie moreno,M001242
Bernie,Moreno,,,Ohio,yes,100,bernie moreno,bernie moreno,M001242
Bernie,Moreno,,,Ohio,yes,100,bernie moreno,bernie moreno,M001242
Bernie,Moreno,,,Ohio,yes,100,bernie moreno,bernie moreno,M001242
Kelly,Morrison,,,Minnesota,yes,100,kelly morrison,kelly morrison,M001234
Kelly,Morrison,,,Minnesota,yes,100,kelly morrison,kelly morrison,M001234
Kelly,Morrison,,,Minnesota,yes,100,kelly morrison,kelly morrison,M001234
Kelly,Morrison,,,Minnesota,yes,100,kelly morrison,kelly morrison,M001234
Kelly,Morrison,,,Minnesota,yes,100,kelly morrison,kelly morrison,M001234
Jared,Moskowitz,,,Florida,yes,100,jared moskowitz,jared moskowitz,M001217
Jared,Moskowitz,,,Florida,yes,100,jared moskowitz,jared moskowitz,M001217
Jared,Moskowitz,,,Florida,yes,100,jared moskowitz,jared moskowitz,M001217
Jared,Moskowitz,,,Florida,yes,100,jared moskowitz,jared moskowitz,M001217
Jared,Moskowitz,,,Florida,yes,100,jared moskowitz,jared moskowitz,M001217
Seth,Moulton,,,Massachusetts,yes,100,seth moulton,seth moulton,M001196
Seth,Moulton,,,Massachusetts,yes,100,seth moulton,seth moulton,M001196
Seth,Moulton,,,Massachusetts,yes,100,seth moulton,seth moulton,M001196
Seth,Moulton,,,Massachusetts,yes,100,seth moulton,seth moulton,M001196
Seth,Moulton,,,Massachusetts,yes,100,seth moulton,seth moulton,M001196
James C.,Moylan,,,Guam,yes,100,james c  moylan,james moylan,M001219
James C.,Moylan,,,Guam,yes,100,james c  moylan,james moylan,M001219
James C.,Moylan,,,Guam,yes,100,james c  moylan,james moylan,M001219
James C.,Moylan,,,Guam,yes,100,james c  moylan,james moylan,M001219
James C.,Moylan,,,Guam,yes,100,james c  moylan,james moylan,M001219
Frank J.,Mrvan,,,Indiana,yes,100,frank j  mrvan,frank j  mrvan,M001214
Frank J.,Mrvan,,,Indiana,yes,100,frank j  mrvan,frank j  mrvan,M001214
Frank J.,Mrvan,,,Indiana,yes,100,frank j  mrvan,frank j  mrvan,M001214
Frank J.,Mrvan,,,Indiana,yes,100,frank j  mrvan,frank j  mrvan,M001214
Frank J.,Mrvan,,,Indiana,yes,100,frank j  mrvan,frank j  mrvan,M001214
Kevin,Mullin,,,California,yes,100,kevin mullin,kevin mullin,M001225
Markwayne,Mullin,,,Oklahoma,yes,100,markwayne mullin,markwayne mullin,M001190
Kevin,Mullin,,,California,yes,100,kevin mullin,kevin mullin,M001225
Markwayne,Mullin,,,Oklahoma,yes,100,markwayne mullin,markwayne mullin,M001190
Kevin,Mullin,,,California,yes,100,kevin mullin,kevin mullin,M001225
Markwayne,Mullin,,,Oklahoma,yes,100,markwayne mullin,markwayne mullin,M001190
Kevin,Mullin,,,California,yes,100,kevin mullin,kevin mullin,M001225
Markwayne,Mullin,,,Oklahoma,yes,100,markwayne mullin,markwayne mullin,M001190
Kevin,Mullin,,,California,yes,100,kevin mullin,kevin mullin,M001225
Markwayne,Mullin,,,Oklahoma,yes,100,markwayne mullin,markwayne mullin,M001190
Lisa,Murkowski,,,Alaska,yes,100,lisa murkowski,lisa murkowski,M001153
Lisa,Murkowski,,,Alaska,yes,100,lisa murkowski,lisa murkowski,M001153
Lisa,Murkowski,,,Alaska,yes,100,lisa murkowski,lisa murkowski,M001153
Lisa,Murkowski,,,Alaska,yes,100,lisa murkowski,lisa murkowski,M001153
Lisa,Murkowski,,,Alaska,yes,100,lisa murkowski,lisa murkowski,M001153
Christopher,Murphy,,,Connecticut,yes,100,chris murphy,chris murphy,M001169
Gregory F.,Murphy,,,North Carolina,yes,100,gregory f  murphy,gregory murphy,M001210
Christopher,Murphy,,,Connecticut,yes,100,chris murphy,chris murphy,M001169
Gregory F.,Murphy,,,North Carolina,yes,100,gregory f  murphy,gregory murphy,M001210
Christopher,Murphy,,,Connecticut,yes,100,chris murphy,chris murphy,M001169
Gregory F.,Murphy,,,North Carolina,yes,100,gregory f  murphy,gregory murphy,M001210
Christopher,Murphy,,,Connecticut,yes,100,chris murphy,chris murphy,M001169
Gregory F.,Murphy,,,North Carolina,yes,100,gregory f  murphy,gregory murphy,M001210
Christopher,Murphy,,,Connecticut,yes,100,chris murphy,chris murphy,M001169
Gregory F.,Murphy,,,North Carolina,yes,100,gregory f  murphy,gregory murphy,M001210
Patty,Murray,,,Washington,yes,100,patty murray,patty murray,M001111
Patty,Murray,,,Washington,yes,100,patty murray,patty murray,M001111
Patty,Murray,,,Washington,yes,100,patty murray,patty murray,M001111
Patty,Murray,,,Washington,yes,100,patty murray,patty murray,M001111
Patty,Murray,,,Washington,yes,100,patty murray,patty murray,M001111
Jerrold,Nadler,,,New York,yes,100,jerrold nadler,jerrold nadler,N000002
Jerrold,Nadler,,,New York,yes,100,jerrold nadler,jerrold nadler,N000002
Jerrold,Nadler,,,New York,yes,100,jerrold nadler,jerrold nadler,N000002
Jerrold,Nadler,,,New York,yes,100,jerrold nadler,jerrold nadler,N000002
Jerrold,Nadler,,,New York,yes,100,jerrold nadler,jerrold nadler,N000002
Richard E.,Neal,,,Massachusetts,yes,100,richard e  neal,richard neal,N000015
Richard E.,Neal,,,Massachusetts,yes,100,richard e  neal,richard neal,N000015
Richard E.,Neal,,,Massachusetts,yes,100,richard e  neal,richard neal,N000015
Richard E.,Neal,,,Massachusetts,yes,100,richard e  neal,richard neal,N000015
Richard E.,Neal,,,Massachusetts,yes,100,richard e  neal,richard neal,N000015
Joe,Neguse,,,Colorado,yes,100,joe neguse,joe neguse,N000191
Joe,Neguse,,,Colorado,yes,100,joe neguse,joe neguse,N000191
Joe,Neguse,,,Colorado,yes,100,joe neguse,joe neguse,N000191
Joe,Neguse,,,Colorado,yes,100,joe neguse,joe neguse,N000191
Joe,Neguse,,,Colorado,yes,100,joe neguse,joe neguse,N000191
Troy E.,Nehls,,,Texas,yes,100,troy e  nehls,troy e  nehls,N000026
Troy E.,Nehls,,,Texas,yes,100,troy e  nehls,troy e  nehls,N000026
Troy E.,Nehls,,,Texas,yes,100,troy e  nehls,troy e  nehls,N000026
Troy E.,Nehls,,,Texas,yes,100,troy e  nehls,troy e  nehls,N000026
Troy E.,Nehls,,,Texas,yes,100,troy e  nehls,troy e  nehls,N000026
Dan,Newhouse,,,Washington,yes,100,dan newhouse,dan newhouse,N000189
Dan,Newhouse,,,Washington,yes,100,dan newhouse,dan newhouse,N000189
Dan,Newhouse,,,Washington,yes,100,dan newhouse,dan newhouse,N000189
Dan,Newhouse,,,Washington,yes,100,dan newhouse,dan newhouse,N000189
Dan,Newhouse,,,Washington,yes,100,dan newhouse,dan newhouse,N000189
Donald,Norcross,,,New Jersey,yes,100,donald norcross,donald norcross,N000188
Donald,Norcross,,,New Jersey,yes,100,donald norcross,donald norcross,N000188
Donald,Norcross,,,New Jersey,yes,100,donald norcross,donald norcross,N000188
Donald,Norcross,,,New Jersey,yes,100,donald norcross,donald norcross,N000188
Donald,Norcross,,,New Jersey,yes,100,donald norcross,donald norcross,N000188
Ralph,Norman,,,South Carolina,yes,100,ralph norman,ralph norman,N000190
Ralph,Norman,,,South Carolina,yes,100,ralph norman,ralph norman,N000190
Ralph,Norman,,,South Carolina,yes,100,ralph norman,ralph norman,N000190
Ralph,Norman,,,South Carolina,yes,100,ralph norman,ralph norman,N000190
Ralph,Norman,,,South Carolina,yes,100,ralph norman,ralph norman,N000190
Eleanor Holmes,Norton,,,District of Columbia,yes,100,eleanor holmes norton,eleanor holmes norton,N000147
Eleanor Holmes,Norton,,,District of Columbia,yes,100,eleanor holmes norton,eleanor holmes norton,N000147
Eleanor Holmes,Norton,,,District of Columbia,yes,100,eleanor holmes norton,eleanor holmes norton,N000147
Eleanor Holmes,Norton,,,District of Columbia,yes,100,eleanor holmes norton,eleanor holmes norton,N000147
Eleanor Holmes,Norton,,,District of Columbia,yes,100,eleanor holmes norton,eleanor holmes norton,N000147
Zachary,Nunn,,,Iowa,no,0,,,
Zachary,Nunn,,,Iowa,no,0,,,
Zachary,Nunn,,,Iowa,no,0,,,
Zachary,Nunn,,,Iowa,no,0,,,
Zachary,Nunn,,,Iowa,no,0,,,
Jay,Obernolte,,,California,yes,100,jay obernolte,jay obernolte,O000019
Jay,Obernolte,,,California,yes,100,jay obernolte,jay obernolte,O000019
Jay,Obernolte,,,California,yes,100,jay obernolte,jay obernolte,O000019
Jay,Obernolte,,,California,yes,100,jay obernolte,jay obernolte,O000019
Jay,Obernolte,,,California,yes,100,jay obernolte,jay obernolte,O000019
Alexandria,Ocasio-Cortez,,,New York,yes,100,alexandria ocasio-cortez,alexandria ocasio-cortez,O000172
Alexandria,Ocasio-Cortez,,,New York,yes,100,alexandria ocasio-cortez,alexandria ocasio-cortez,O000172
Alexandria,Ocasio-Cortez,,,New York,yes,100,alexandria ocasio-cortez,alexandria ocasio-cortez,O000172
Alexandria,Ocasio-Cortez,,,New York,yes,100,alexandria ocasio-cortez,alexandria ocasio-cortez,O000172
Alexandria,Ocasio-Cortez,,,New York,yes,100,alexandria ocasio-cortez,alexandria ocasio-cortez,O000172
Andrew,Ogles,,,Tennessee,yes,100,andrew ogles,andrew ogles,O000175
Andrew,Ogles,,,Tennessee,yes,100,andrew ogles,andrew ogles,O000175
Andrew,Ogles,,,Tennessee,yes,100,andrew ogles,andrew ogles,O000175
Andrew,Ogles,,,Tennessee,yes,100,andrew ogles,andrew ogles,O000175
Andrew,Ogles,,,Tennessee,yes,100,andrew ogles,andrew ogles,O000175
Johnny,Olszewski,,,Maryland,yes,100,johnny olszewski,johnny olszewski,O000176
Johnny,Olszewski,,,Maryland,yes,100,johnny olszewski,johnny olszewski,O000176
Johnny,Olszewski,,,Maryland,yes,100,johnny olszewski,johnny olszewski,O000176
Johnny,Olszewski,,,Maryland,yes,100,johnny olszewski,johnny olszewski,O000176
Johnny,Olszewski,,,Maryland,yes,100,johnny olszewski,johnny olszewski,O000176
Ilhan,Omar,,,Minnesota,yes,100,ilhan omar,ilhan omar,O000173
Ilhan,Omar,,,Minnesota,yes,100,ilhan omar,ilhan omar,O000173
Ilhan,Omar,,,Minnesota,yes,100,ilhan omar,ilhan omar,O000173
Ilhan,Omar,,,Minnesota,yes,100,ilhan omar,ilhan omar,O000173
Ilhan,Omar,,,Minnesota,yes,100,ilhan omar,ilhan omar,O000173
Robert F.,Onder,,,Missouri,yes,100,robert f  onder,robert f  onder,O000177
Robert F.,Onder,,,Missouri,yes,100,robert f  onder,robert f  onder,O000177
Robert F.,Onder,,,Missouri,yes,100,robert f  onder,robert f  onder,O000177
Robert F.,Onder,,,Missouri,yes,100,robert f  onder,robert f  onder,O000177
Robert F.,Onder,,,Missouri,yes,100,robert f  onder,robert f  onder,O000177
Jon,Ossoff,,,Georgia,yes,100,jon ossoff,jon ossoff,O000174
Jon,Ossoff,,,Georgia,yes,100,jon ossoff,jon ossoff,O000174
Jon,Ossoff,,,Georgia,yes,100,jon ossoff,jon ossoff,O000174
Jon,Ossoff,,,Georgia,yes,100,jon ossoff,jon ossoff,O000174
Jon,Ossoff,,,Georgia,yes,100,jon ossoff,jon ossoff,O000174
Burgess,Owens,,,Utah,yes,100,burgess owens,burgess owens,O000086
Burgess,Owens,,,Utah,yes,100,burgess owens,burgess owens,O000086
Burgess,Owens,,,Utah,yes,100,burgess owens,burgess owens,O000086
Burgess,Owens,,,Utah,yes,100,burgess owens,burgess owens,O000086
Burgess,Owens,,,Utah,yes,100,burgess owens,burgess owens,O000086
Alex,Padilla,,,California,yes,100,alex padilla,alex padilla,P000145
Alex,Padilla,,,California,yes,100,alex padilla,alex padilla,P000145
Alex,Padilla,,,California,yes,100,alex padilla,alex padilla,P000145
Alex,Padilla,,,California,yes,100,alex padilla,alex padilla,P000145
Alex,Padilla,,,California,yes,100,alex padilla,alex padilla,P000145
Frank,Pallone,,,New Jersey,yes,100,frances pallone,frances pallone,P000034
Frank,Pallone,,,New Jersey,yes,100,frances pallone,frances pallone,P000034
Frank,Pallone,,,New Jersey,yes,100,frances pallone,frances pallone,P000034
Frank,Pallone,,,New Jersey,yes,100,frances pallone,frances pallone,P000034
Frank,Pallone,,,New Jersey,yes,100,frances pallone,frances pallone,P000034
Gary J.,Palmer,,,Alabama,yes,100,gary j  palmer,gary palmer,P000609
Gary J.,Palmer,,,Alabama,yes,100,gary j  palmer,gary palmer,P000609
Gary J.,Palmer,,,Alabama,yes,100,gary j  palmer,gary palmer,P000609
Gary J.,Palmer,,,Alabama,yes,100,gary j  palmer,gary palmer,P000609
Gary J.,Palmer,,,Alabama,yes,100,gary j  palmer,gary palmer,P000609
Jimmy,Panetta,,,California,yes,100,james panetta,james panetta,P000613
Jimmy,Panetta,,,California,yes,100,james panetta,james panetta,P000613
Jimmy,Panetta,,,California,yes,100,james panetta,james panetta,P000613
Jimmy,Panetta,,,California,yes,100,james panetta,james panetta,P000613
Jimmy,Panetta,,,California,yes,100,james panetta,james panetta,P000613
Chris,Pappas,,,New Hampshire,yes,100,chris pappas,chris pappas,P000614
Chris,Pappas,,,New Hampshire,yes,100,chris pappas,chris pappas,P000614
Chris,Pappas,,,New Hampshire,yes,100,chris pappas,chris pappas,P000614
Chris,Pappas,,,New Hampshire,yes,100,chris pappas,chris pappas,P000614
Chris,Pappas,,,New Hampshire,yes,100,chris pappas,chris pappas,P000614
Jimmy,Patronis,,,Florida,yes,100,james patronis,james patronis,P000622
Jimmy,Patronis,,,Florida,yes,100,james patronis,james patronis,P000622
Jimmy,Patronis,,,Florida,yes,100,james patronis,james patronis,P000622
Jimmy,Patronis,,,Florida,yes,100,james patronis,james patronis,P000622
Jimmy,Patronis,,,Florida,yes,100,james patronis,james patronis,P000622
Rand,Paul,,,Kentucky,yes,100,rand paul,rand paul,P000603
Rand,Paul,,,Kentucky,yes,100,rand paul,rand paul,P000603
Rand,Paul,,,Kentucky,yes,100,rand paul,rand paul,P000603
Rand,Paul,,,Kentucky,yes,100,rand paul,rand paul,P000603
Rand,Paul,,,Kentucky,yes,100,rand paul,rand paul,P000603
Nancy,Pelosi,,,California,yes,100,nancy pelosi,nancy pelosi,P000197
Nancy,Pelosi,,,California,yes,100,nancy pelosi,nancy pelosi,P000197
Nancy,Pelosi,,,California,yes,100,nancy pelosi,nancy pelosi,P000197
Nancy,Pelosi,,,California,yes,100,nancy pelosi,nancy pelosi,P000197
Nancy,Pelosi,,,California,yes,100,nancy pelosi,nancy pelosi,P000197
Marie Gluesenkamp,Perez,,,Washington,yes,100,marie gluesenkamp perez,marie gluesenkamp perez,G000600
Marie Gluesenkamp,Perez,,,Washington,yes,100,marie gluesenkamp perez,marie gluesenkamp perez,G000600
Marie Gluesenkamp,Perez,,,Washington,yes,100,marie gluesenkamp perez,marie gluesenkamp perez,G000600
Marie Gluesenkamp,Perez,,,Washington,yes,100,marie gluesenkamp perez,marie gluesenkamp perez,G000600
Marie Gluesenkamp,Perez,,,Washington,yes,100,marie gluesenkamp perez,marie gluesenkamp perez,G000600
Scott,Perry,,,Pennsylvania,yes,100,scott perry,scott perry,P000605
Scott,Perry,,,Pennsylvania,yes,100,scott perry,scott perry,P000605
Scott,Perry,,,Pennsylvania,yes,100,scott perry,scott perry,P000605
Scott,Perry,,,Pennsylvania,yes,100,scott perry,scott perry,P000605
Scott,Perry,,,Pennsylvania,yes,100,scott perry,scott perry,P000605
Gary C.,Peters,,,Michigan,yes,100,gary c  peters,gary c  peters,P000595
Scott H.,Peters,,,California,yes,100,scott h  peters,scott peters,P000608
Gary C.,Peters,,,Michigan,yes,100,gary c  peters,gary c  peters,P000595
Scott H.,Peters,,,California,yes,100,scott h  peters,scott peters,P000608
Gary C.,Peters,,,Michigan,yes,100,gary c  peters,gary c  peters,P000595
Scott H.,Peters,,,California,yes,100,scott h  peters,scott peters,P000608
Gary C.,Peters,,,Michigan,yes,100,gary c  peters,gary c  peters,P000595
Scott H.,Peters,,,California,yes,100,scott h  peters,scott peters,P000608
Gary C.,Peters,,,Michigan,yes,100,gary c  peters,gary c  peters,P000595
Scott H.,Peters,,,California,yes,100,scott h  peters,scott peters,P000608
Brittany,Pettersen,,,Colorado,yes,100,brittany pettersen,brittany pettersen,P000620
Brittany,Pettersen,,,Colorado,yes,100,brittany pettersen,brittany pettersen,P000620
Brittany,Pettersen,,,Colorado,yes,100,brittany pettersen,brittany pettersen,P000620
Brittany,Pettersen,,,Colorado,yes,100,brittany pettersen,brittany pettersen,P000620
Brittany,Pettersen,,,Colorado,yes,100,brittany pettersen,brittany pettersen,P000620
August,Pfluger,,,Texas,yes,100,august pfluger,august pfluger,P000048
August,Pfluger,,,Texas,yes,100,august pfluger,august pfluger,P000048
August,Pfluger,,,Texas,yes,100,august pfluger,august pfluger,P000048
August,Pfluger,,,Texas,yes,100,august pfluger,august pfluger,P000048
August,Pfluger,,,Texas,yes,100,august pfluger,august pfluger,P000048
